PlotNo,MowFreq,MonthLabel,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC17,reduced_sown,March,Bellis perennis,3,0,0,0,1,0,0
BC17,reduced_sown,March,Bromus sterilis,2,0,0,0,0,0,0
BC17,reduced_sown,March,Campanula,2,0,0,0,0,0,0
BC17,reduced_sown,March,Cardamine hirsuta,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Carduus,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Centaurea jacea,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Centaurea scabiosa,0.3,0,0,0,0,0,0
BC17,reduced_sown,March,Cerastium glomeratum,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Cerastium semidecandrum,0.5,0,0,0,1,0,0
BC17,reduced_sown,March,Corydalis solida,2,0,0,0,1,0,0
BC17,reduced_sown,March,Crepis capillaris,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Dactylis glomerata,2,0,0,0,0,0,0
BC17,reduced_sown,March,Daucus carota,1,0,0,0,0,0,0
BC17,reduced_sown,March,Draba verna,0.1,0,0,0,1,0,0
BC17,reduced_sown,March,Echium vulgare,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Elymus repens,2,0,0,0,0,0,0
BC17,reduced_sown,March,Festuca arundinacea,2,0,0,0,0,0,0
BC17,reduced_sown,March,Festuca pratensis,0.01,0,0,0,0,0,0
BC17,reduced_sown,March,Festuca rubra,15,0,0,0,0,0,0
BC17,reduced_sown,March,Galanthus,0.001,0,0,0,0,0,0
BC17,reduced_sown,March,Geranium molle,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Helichrysum arenarium,0.001,1,0,0,0,0,0
BC17,reduced_sown,March,Hypericum perforatum,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Hypochaeris radicata,2,0,0,0,0,0,0
BC17,reduced_sown,March,Hypochaeris uniflora,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Knautia arvense,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Leucanthemum vulgare,2,0,0,0,0,0,0
BC17,reduced_sown,March,Luzula campestris,5,0,0,0,1,0,0
BC17,reduced_sown,March,Medicago sativa,4,0,0,0,0,0,0
BC17,reduced_sown,March,Myosotis ramosissima,0.01,0,0,0,0,0,0
BC17,reduced_sown,March,Phleum phleoides,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Plantago lanceolata,2,0,0,0,0,0,0
BC17,reduced_sown,March,Plantago media,2,0,0,0,0,0,0
BC17,reduced_sown,March,Poa pratensis,0.2,0,0,0,0,0,0
BC17,reduced_sown,March,Potentilla argentea,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Potentilla reptans,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Prunus,0.001,1,0,0,0,0,0
BC17,reduced_sown,March,Ranunculus acris,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Rumex acetosa,0.5,0,0,0,0,0,0
BC17,reduced_sown,March,Rumex acetosella,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Salvia pratensis,0.01,0,0,0,0,0,0
BC17,reduced_sown,March,Sedum sexangulare,1,0,0,0,0,0,0
BC17,reduced_sown,March,Taraxacum,2,0,0,0,0,0,0
BC17,reduced_sown,March,Trifolium dubium,0.1,0,0,0,0,0,0
BC17,reduced_sown,March,Trifolium pratensis,15,0,0,0,0,0,0
BC17,reduced_sown,March,Trifolium repens,2,0,0,0,0,0,0
BC17,reduced_sown,March,Trisetum flavescens,1,0,0,0,0,0,0
BC17,reduced_sown,March,Veronica arvensis,0.1,1,0,0,0,0,0
BC17,reduced_sown,March,Veronica sublobata,0.5,0,0,0,1,0,0
BC17,reduced_sown,March,Vicia lathyroides,0.5,0,0,0,0,0,0
BC17,reduced_sown,May,Acer seedling,0.1,1,0,0,0,0,0
BC17,reduced_sown,May,Achillea millefolium,17,0,0,1,0,0,0
BC17,reduced_sown,May,Agrostis capillaris,10,0,0,0,1,0,0
BC17,reduced_sown,May,Arenaria serpyllifolia,0.5,0,0,0,0,1,0
BC17,reduced_sown,May,Bellis perennis,0.5,0,0,0,0,1,0
BC17,reduced_sown,May,Bromus sterilis,1,0,0,0,1,1,0
BC17,reduced_sown,May,Campanula,0.1,0,0,0,0,0,0
BC17,reduced_sown,May,Carduus,0.5,0,0,0,0,0,0
BC17,reduced_sown,May,Centaurea jacea,0.5,0,0,0,0,0,0
BC17,reduced_sown,May,Centaurea scabiosa,1,0,0,0,0,0,0
BC17,reduced_sown,May,Centaurea stoebe,0.1,0,0,0,0,0,0
BC17,reduced_sown,May,Cerastium glomeratum,0.5,0,0,0,0,1,0
BC17,reduced_sown,May,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC17,reduced_sown,May,Crataegus,0.1,0,0,0,0,0,0
BC17,reduced_sown,May,Dactylis glomerata,2,0,0,0,0,1,0
BC17,reduced_sown,May,Daucus carota,0.2,0,0,0,0,0,0
BC17,reduced_sown,May,Echium vulgare,0.2,0,0,0,0,0,0
BC17,reduced_sown,May,Elymus repens,0.5,0,0,0,0,0,0
BC17,reduced_sown,May,Festuca pratensis,0.5,0,0,0,1,0,0
BC17,reduced_sown,May,Festuca rubra,12,0,0,0,1,0,0
BC17,reduced_sown,May,Geranium molle,0.5,0,0,0,1,1,0
BC17,reduced_sown,May,Helichrysum arenarium,0.01,0,0,0,0,0,0
BC17,reduced_sown,May,Hypericum perforatum,0.1,0,0,0,0,0,0
BC17,reduced_sown,May,Hypochaeris radicata,0.3,0,0,0,0,0,0
BC17,reduced_sown,May,Hypochaeris uniflora,0.5,0,0,0,0,0,0
BC17,reduced_sown,May,Knautia arvense,0.1,0,0,0,0,0,0
BC17,reduced_sown,May,Leontodon,0.01,0,0,0,0,0,0
BC17,reduced_sown,May,Leucanthemum vulgare,0.01,0,0,0,1,0,0
BC17,reduced_sown,May,Lolium perenne,2,0,0,0,1,0,0
BC17,reduced_sown,May,Luzula campestris,1,0,0,0,1,1,0
BC17,reduced_sown,May,Medicago lupulina,0.3,0,0,0,1,0,0
BC17,reduced_sown,May,Medicago sativa,22,0,0,0,0,0,0
BC17,reduced_sown,May,Myosotis ramosissima,0.1,0,0,0,1,1,0
BC17,reduced_sown,May,Phleum phleoides,1,0,0,0,1,0,0
BC17,reduced_sown,May,Plantago lanceolata,7,0,0,0,1,0,0
BC17,reduced_sown,May,Plantago media,5,0,0,0,1,0,0
BC17,reduced_sown,May,Poa pratensis,1,0,0,0,1,1,0
BC17,reduced_sown,May,Potentilla argentea,0.2,0,0,1,0,0,0
BC17,reduced_sown,May,Potentilla reptans,1,0,0,0,0,0,0
BC17,reduced_sown,May,Ranunculus acris,0.01,0,0,0,0,0,1
BC17,reduced_sown,May,Rumex acetosa,0.01,0,0,0,0,0,0
BC17,reduced_sown,May,Salvia pratensis,3,0,0,0,1,0,0
BC17,reduced_sown,May,Sedum sexangulare,2,0,0,0,0,0,0
BC17,reduced_sown,May,Taraxacum,0.5,0,0,0,0,0,1
BC17,reduced_sown,May,Trifolium dubium,0.5,0,0,0,1,0,0
BC17,reduced_sown,May,Trifolium pratensis,20,0,0,0,1,0,0
BC17,reduced_sown,May,Trifolium repens,0.1,0,0,0,1,0,0
BC17,reduced_sown,May,Trisetum flavescens,1,0,0,0,1,0,0
BC17,reduced_sown,May,Veronica arvensis,0.01,0,0,0,0,1,0
BC17,reduced_sown,May,Veronica chamaedrys,0.001,0,0,0,0,1,0
BC17,reduced_sown,May,Vicia lathyroides,0.5,0,0,0,1,0,0
BC17,reduced_sown,September,Acer seedling,0.1,1,0,0,0,0,0
BC17,reduced_sown,September,Achillea millefolium,15,0,0,0,1,1,0
BC17,reduced_sown,September,Agrostis capillaris,15,0,0,0,0,0,0
BC17,reduced_sown,September,Arenaria serpyllifolia,0.1,0,0,0,0,0,0
BC17,reduced_sown,September,Bellis perennis,0.5,0,0,0,1,0,0
BC17,reduced_sown,September,Bromus sterilis,2,1,0,0,0,0,0
BC17,reduced_sown,September,Campanula,0.1,0,0,0,0,0,0
BC17,reduced_sown,September,Centaurea jacea,10,0,0,0,1,1,0
BC17,reduced_sown,September,Centaurea scabiosa,4,0,0,0,0,0,0
BC17,reduced_sown,September,Centaurea stoebe,2,0,0,0,0,1,0
BC17,reduced_sown,September,Cerastium,0.01,1,0,0,0,0,0
BC17,reduced_sown,September,Crataegus,0.01,0,0,0,0,0,0
BC17,reduced_sown,September,Crepis capillaris,0.5,0,0,0,1,1,0
BC17,reduced_sown,September,Dactylis glomerata,4,0,0,0,0,0,0
BC17,reduced_sown,September,Daucus carota,2,0,0,0,0,0,0
BC17,reduced_sown,September,Echium vulgare,0.2,0,0,0,0,0,0
BC17,reduced_sown,September,Elymus repens,0.5,0,0,0,0,0,0
BC17,reduced_sown,September,Festuca pratensis,0.5,0,0,0,1,1,0
BC17,reduced_sown,September,Festuca rubra,10,0,0,0,0,0,0
BC17,reduced_sown,September,Geranium molle,2,0,0,0,0,0,0
BC17,reduced_sown,September,Hypericum perforatum,0.1,0,0,0,0,0,0
BC17,reduced_sown,September,Hypochaeris radicata,2,0,0,0,1,0,0
BC17,reduced_sown,September,Hypochaeris uniflora,0.2,0,0,0,0,0,0
BC17,reduced_sown,September,Knautia arvense,2,0,0,0,1,0,0
BC17,reduced_sown,September,Leucanthemum vulgare,1,0,0,0,0,0,0
BC17,reduced_sown,September,Lolium perenne,3,0,0,0,0,0,0
BC17,reduced_sown,September,Luzula campestris,2,0,0,0,0,1,0
BC17,reduced_sown,September,Medicago lupulina,0.01,0,0,0,1,1,0
BC17,reduced_sown,September,Medicago sativa,3,0,0,0,0,1,0
BC17,reduced_sown,September,Myosotis ramosissima,0.001,1,0,0,0,0,0
BC17,reduced_sown,September,Phleum phleoides,1,0,0,0,0,0,0
BC17,reduced_sown,September,Plantago lanceolata,15,0,0,0,1,1,0
BC17,reduced_sown,September,Plantago media,0.01,0,0,0,0,0,0
BC17,reduced_sown,September,Poa pratensis,0.1,0,0,0,0,0,0
BC17,reduced_sown,September,Polygonum aviculare,0.001,0,0,0,1,0,0
BC17,reduced_sown,September,Potentilla argentea,0.1,0,0,0,0,1,0
BC17,reduced_sown,September,Potentilla reptans,5,0,0,0,0,0,0
BC17,reduced_sown,September,Ranunculus acris,0.5,0,0,0,0,0,0
BC17,reduced_sown,September,Rumex acetosa,2,0,0,0,0,0,0
BC17,reduced_sown,September,Salvia pratensis,7,0,0,0,0,0,0
BC17,reduced_sown,September,Sedum sexangulare,5,0,0,0,0,0,0
BC17,reduced_sown,September,Taraxacum,0.5,0,0,0,0,0,0
BC17,reduced_sown,September,Trifolium dubium,0.001,0,0,0,0,0,0
BC17,reduced_sown,September,Trifolium pratensis,30,0,0,0,1,1,0
BC17,reduced_sown,September,Trifolium repens,0.5,0,0,0,0,0,0
BC17,reduced_sown,September,Trisetum flavescens,0.5,0,0,0,0,1,0
BC17,reduced_sown,September,Veronica arvensis,0.01,1,0,0,0,0,0
BC17,reduced_sown,September,Veronica chamaedrys,0.1,0,0,0,0,0,0
BC17,reduced_sown,September,Vicia lathyroides,0.01,0,0,0,0,0,0
BC17,reduced_sown,September,Vicia sativa,0.001,0,0,0,0,0,0
BC18,reduced,July,Acer seedling,0.5,1,0,0,0,0,0
BC18,reduced,July,Achillea millefolium,8,0,0,0,1,1,0
BC18,reduced,July,Arenaria serpyllifolia,0.1,0,0,0,1,1,0
BC18,reduced,July,Artemisia vulgaris,3,0,0,0,0,0,0
BC18,reduced,July,Bellis perennis,1,0,0,1,0,0,0
BC18,reduced,July,Carex hirta,4,0,0,0,0,0,0
BC18,reduced,July,Conyza canadensis,0.1,0,0,0,1,0,0
BC18,reduced,July,Crepis capillaris,2,0,0,0,1,1,0
BC18,reduced,July,Dactylis glomerata,1,0,0,0,0,0,0
BC18,reduced,July,Erodium cicutarium,0.01,0,0,0,1,0,0
BC18,reduced,July,Festuca ovina,15,0,0,0,1,1,0
BC18,reduced,July,Festuca rubra,5,0,0,0,1,1,0
BC18,reduced,July,Geranium molle,0.2,0,0,0,1,0,0
BC18,reduced,July,Holcus lanatus,3,0,0,0,0,0,0
BC18,reduced,July,Hypericum perforatum,0.001,0,0,0,1,1,0
BC18,reduced,July,Hypochaeris radicata,8,0,0,0,1,0,0
BC18,reduced,July,Lolium perenne,0.1,0,0,0,0,0,0
BC18,reduced,July,Luzula campestris,0.3,0,0,0,0,0,0
BC18,reduced,July,Medicago lupulina,4,0,0,0,1,1,0
BC18,reduced,July,Medicago sativa,6,0,0,0,1,1,0
BC18,reduced,July,Melilotus albus,0.01,0,0,0,1,0,0
BC18,reduced,July,Melilotus officinalis,0.01,0,0,0,1,0,0
BC18,reduced,July,Oenothera,0.1,0,0,0,1,1,0
BC18,reduced,July,Plantago lanceolata,12,0,0,0,1,1,0
BC18,reduced,July,Plantago media,0.1,0,0,0,0,0,0
BC18,reduced,July,Potentilla argentea,0.1,0,0,0,1,1,0
BC18,reduced,July,Rumex acetosa,4,0,0,0,1,1,0
BC18,reduced,July,Sorbus tree,1,1,0,0,0,0,0
BC18,reduced,July,Taraxacum,4,0,0,0,1,0,0
BC18,reduced,July,Trifolium dubium,0.2,0,0,0,0,0,0
BC18,reduced,July,Trifolium pratensis,35,0,0,0,1,1,0
BC18,reduced,July,Trifolium repens,5,0,0,0,1,1,0
BC18,reduced,July,Veronica arvensis,0.001,1,0,0,0,0,0
BC18,reduced,July,Vicia hirsuta,0.001,1,0,0,0,0,0
BC18,reduced,July,Vicia lathyroides,0.001,1,0,0,0,0,0
BC18,reduced,July,Vicia sativa,0.1,1,0,0,0,0,0
BC18,reduced,March,Acer seedling,0.01,1,0,0,0,0,0
BC18,reduced,March,Achillea millefolium,0.5,0,0,0,0,0,0
BC18,reduced,March,Artemisia vulgaris,0.001,0,0,0,0,0,0
BC18,reduced,March,Bellis perennis,1,0,0,0,1,0,0
BC18,reduced,March,Cardamine hirsuta,0.01,0,0,0,1,0,0
BC18,reduced,March,Carex caryophyllea,0.1,0,0,0,0,0,0
BC18,reduced,March,Cerastium,0.001,0,0,0,0,0,0
BC18,reduced,March,Crepis capillaris,0.1,0,0,0,0,0,0
BC18,reduced,March,Dactylis glomerata,0.1,0,0,0,0,0,0
BC18,reduced,March,Erodium cicutarium,0.1,0,0,0,0,0,0
BC18,reduced,March,Festuca ovina,3,0,0,0,0,0,0
BC18,reduced,March,Festuca rubra,10,0,0,0,0,0,0
BC18,reduced,March,Ficaria verna,1e-4,0,0,0,0,0,0
BC18,reduced,March,Galium album,0.01,0,0,0,0,0,0
BC18,reduced,March,Geranium molle,0.1,0,0,0,0,0,0
BC18,reduced,March,Holcus lanatus,0.5,0,0,0,0,0,0
BC18,reduced,March,Hypericum perforatum,0.1,0,0,0,0,0,0
BC18,reduced,March,Hypochaeris radicata,2,0,0,0,0,0,0
BC18,reduced,March,Lolium perenne,0.1,0,0,0,0,0,0
BC18,reduced,March,Oenothera,0.01,0,0,0,0,0,0
BC18,reduced,March,Plantago lanceolata,1,0,0,0,0,0,0
BC18,reduced,March,Plantago media,0.01,0,0,0,0,0,0
BC18,reduced,March,Poa pratensis,0.5,0,0,0,0,0,0
BC18,reduced,March,Potentilla argentea,0.1,0,0,0,0,0,0
BC18,reduced,March,Rumex acetosa,0.5,0,0,0,0,0,0
BC18,reduced,March,Taraxacum,0.1,0,0,0,0,0,0
BC18,reduced,March,Trifolium dubium,0.001,0,0,0,0,0,0
BC18,reduced,March,Trifolium pratensis,3,0,0,0,0,0,0
BC18,reduced,March,Trifolium repens,2,0,0,0,0,0,0
BC18,reduced,March,Veronica arvensis,1e-4,1,0,0,0,0,0
BC18,reduced,March,Veronica sublobata,0.001,1,0,0,0,0,0
BC18,reduced,March,Vicia sativa,1,0,0,0,0,0,0
BC18,reduced,May,Acer seedling,0.5,1,0,0,0,0,0
BC18,reduced,May,Achillea millefolium,5,0,0,0,0,0,0
BC18,reduced,May,Artemisia vulgaris,0.3,0,0,0,0,0,0
BC18,reduced,May,Bellis perennis,0.01,0,0,0,1,0,0
BC18,reduced,May,Carex hirta,0.5,0,0,0,0,0,0
BC18,reduced,May,Cerastium glomeratum,0.1,0,0,0,0,0,0
BC18,reduced,May,Cerastium semidecandrum,0.1,0,0,0,0,0,0
BC18,reduced,May,Dactylis glomerata,0.1,0,0,0,0,0,0
BC18,reduced,May,Festuca ovina,5,0,0,0,0,0,0
BC18,reduced,May,Festuca rubra,5,0,0,0,1,0,0
BC18,reduced,May,Galium album,0.01,0,0,0,0,0,0
BC18,reduced,May,Geranium molle,1,0,0,0,1,0,0
BC18,reduced,May,Holcus lanatus,0.7,0,0,0,0,0,0
BC18,reduced,May,Hypericum perforatum,0.1,0,0,0,0,0,0
BC18,reduced,May,Hypochaeris radicata,5,0,0,1,0,0,0
BC18,reduced,May,Lolium perenne,0.3,0,0,0,1,0,0
BC18,reduced,May,Luzula campestris,0.5,0,0,0,0,0,0
BC18,reduced,May,Medicago sativa,2,0,0,0,0,0,0
BC18,reduced,May,Oenothera,0.2,0,0,0,0,0,0
BC18,reduced,May,Plantago lanceolata,5,0,0,1,0,0,0
BC18,reduced,May,Plantago media,0.1,0,0,0,0,0,0
BC18,reduced,May,Potentilla argentea,0.01,0,0,1,0,0,0
BC18,reduced,May,Rosaceae sp.,0.1,1,0,0,0,0,0
BC18,reduced,May,Rumex acetosa,0.5,0,0,0,0,0,0
BC18,reduced,May,Sorbus tree,0.2,1,0,0,0,0,0
BC18,reduced,May,Taraxacum,1,0,0,0,0,1,0
BC18,reduced,May,Trifolium dubium,1,0,0,0,1,0,0
BC18,reduced,May,Trifolium pratensis,15,0,0,0,1,0,0
BC18,reduced,May,Trifolium repens,2,0,0,0,0,0,0
BC18,reduced,May,Veronica arvensis,0.2,0,0,0,0,1,0
BC18,reduced,May,Vicia hirsuta,0.5,0,0,0,1,1,0
BC18,reduced,May,Vicia sativa,2,0,0,0,1,1,0
BC18,reduced,September,Acer seedling,0.01,1,0,0,0,0,0
BC18,reduced,September,Achillea millefolium,8,0,0,0,0,0,0
BC18,reduced,September,Arenaria serpyllifolia,0.01,0,0,0,0,0,0
BC18,reduced,September,Artemisia vulgaris,1,0,0,0,0,0,0
BC18,reduced,September,Bellis perennis,2,0,0,0,0,0,0
BC18,reduced,September,Berteroa incana,0.1,0,0,0,0,0,0
BC18,reduced,September,Betula tree seedling,0.001,1,0,0,0,0,0
BC18,reduced,September,Carex hirta,2,0,0,0,0,0,0
BC18,reduced,September,Cerastium holosteoides,0.001,0,0,0,0,0,0
BC18,reduced,September,Conyza canadensis,0.01,0,0,0,1,1,0
BC18,reduced,September,Crepis capillaris,0.01,0,0,0,1,1,0
BC18,reduced,September,Dactylis glomerata,1,0,0,0,0,0,0
BC18,reduced,September,Erigeron annuus,0.1,0,0,0,0,0,0
BC18,reduced,September,Erodium cicutarium,0.01,0,0,0,0,0,0
BC18,reduced,September,Festuca ovina,10,0,0,0,0,0,0
BC18,reduced,September,Festuca rubra,5,0,0,0,0,0,0
BC18,reduced,September,Geranium molle,0.1,1,0,0,0,0,0
BC18,reduced,September,Holcus lanatus,1,0,0,0,0,0,0
BC18,reduced,September,Hypericum perforatum,0.001,0,0,0,0,0,0
BC18,reduced,September,Hypochaeris radicata,7,0,0,0,1,1,0
BC18,reduced,September,Lolium perenne,0.2,0,0,0,0,0,0
BC18,reduced,September,Luzula campestris,0.5,0,0,0,0,0,0
BC18,reduced,September,Medicago lupulina,2,0,0,0,1,1,0
BC18,reduced,September,Medicago sativa,2,0,0,0,0,1,0
BC18,reduced,September,Melilotus albus,3,0,0,0,1,1,0
BC18,reduced,September,Melilotus officinalis,0.001,0,0,0,0,0,0
BC18,reduced,September,Oenothera,0.5,0,0,0,0,1,0
BC18,reduced,September,Plantago lanceolata,5,0,0,0,0,1,0
BC18,reduced,September,Plantago media,0.3,0,0,0,0,0,0
BC18,reduced,September,Poa pratensis,0.1,0,0,0,0,0,0
BC18,reduced,September,Potentilla argentea,0.1,0,0,0,0,1,0
BC18,reduced,September,Rumex acetosa,0.5,0,0,0,0,0,0
BC18,reduced,September,Sorbus tree,0.01,0,0,0,0,0,0
BC18,reduced,September,Stellaria media,0.01,1,0,0,0,0,0
BC18,reduced,September,Taraxacum,1,0,0,0,0,0,0
BC18,reduced,September,Trifolium dubium,0.01,0,0,0,0,0,0
BC18,reduced,September,Trifolium pratensis,45,0,0,0,1,1,0
BC18,reduced,September,Trifolium repens,2,0,0,0,0,0,0
BC18,reduced,September,Veronica arvensis,0.01,1,0,0,0,0,0
BC18,reduced,September,Vicia hirsuta,0.01,0,0,0,0,0,0
BC18,reduced,September,Vicia lathyroides,0.3,0,0,0,0,0,0
BC18,reduced,September,Vicia sativa,0.5,0,0,0,0,0,0
BC19,regular,July,Agrostis capillaris,0.5,0,0,0,0,0,0
BC19,regular,July,Bellis perennis,0.3,0,0,0,1,0,0
BC19,regular,July,Cerastium holosteoides,0.05,0,0,0,1,0,0
BC19,regular,July,Crepis capillaris,0.1,0,0,1,0,0,0
BC19,regular,July,Dactylis glomerata,0.1,0,0,0,0,0,0
BC19,regular,July,Equisetum arvense,0.1,0,0,0,0,0,0
BC19,regular,July,Festuca arundinacea,0.5,0,0,0,0,0,0
BC19,regular,July,Festuca rubra,5,0,0,0,0,0,0
BC19,regular,July,Holcus lanatus,0.5,0,0,0,0,0,0
BC19,regular,July,Hypochaeris radicata,3,0,0,0,1,0,0
BC19,regular,July,Luzula campestris,1,0,0,0,0,1,0
BC19,regular,July,Pilosella officinarum,0.1,0,0,0,0,0,0
BC19,regular,July,Plantago lanceolata,30,0,0,0,1,1,0
BC19,regular,July,Plantago media,0.5,0,0,0,0,0,0
BC19,regular,July,Poa pratensis,0.5,0,0,0,0,0,0
BC19,regular,July,Poa trivialis,0.01,0,0,0,0,0,0
BC19,regular,July,Potentilla reptans,2,0,0,0,0,0,0
BC19,regular,July,Prunella vulgaris,3,0,0,0,1,0,0
BC19,regular,July,Ranunculus repens,25,0,0,0,0,1,0
BC19,regular,July,Trifolium pratensis,15,0,0,0,1,0,0
BC19,regular,July,Trifolium repens,5,0,0,0,1,1,0
BC19,regular,July,Veronica chamaedrys,1,0,0,0,0,0,0
BC19,regular,March,Acer seedling,0.1,1,0,0,0,0,0
BC19,regular,March,Agrostis capillaris,1,0,0,0,0,0,0
BC19,regular,March,Bellis perennis,1,0,0,0,1,0,0
BC19,regular,March,Cerastium holosteoides,0.1,0,0,0,0,0,0
BC19,regular,March,Crepis capillaris,0.1,0,0,0,0,0,0
BC19,regular,March,Festuca arundinacea,3,0,0,0,0,0,0
BC19,regular,March,Festuca rubra,4,0,0,0,0,0,0
BC19,regular,March,Holcus lanatus,0.5,0,0,0,0,0,0
BC19,regular,March,Hypochaeris radicata,0.5,0,0,0,0,0,0
BC19,regular,March,Luzula campestris,2,0,0,0,1,0,0
BC19,regular,March,Pilosella officinarum,0.01,0,0,0,0,0,0
BC19,regular,March,Plantago lanceolata,2,0,0,0,0,0,0
BC19,regular,March,Plantago media,0.1,0,0,0,0,0,0
BC19,regular,March,Poa trivialis,0.5,0,0,0,0,0,0
BC19,regular,March,Potentilla reptans,0.01,0,0,0,0,0,0
BC19,regular,March,Prunella vulgaris,3,0,0,0,0,0,0
BC19,regular,March,Ranunculus repens,7,0,0,0,0,0,0
BC19,regular,March,Trifolium pratensis,3,0,0,0,0,0,0
BC19,regular,March,Trifolium repens,1,0,0,0,0,0,0
BC19,regular,March,Veronica chamaedrys,0.5,0,0,0,0,0,0
BC19,regular,May,Acer seedling,0.01,1,0,0,0,0,0
BC19,regular,May,Agrostis capillaris,0.01,0,0,0,0,0,0
BC19,regular,May,Bellis perennis,0.01,0,0,0,1,0,0
BC19,regular,May,Cerastium holosteoides,0.01,0,0,0,1,0,0
BC19,regular,May,Crepis capillaris,0.01,0,0,0,0,0,0
BC19,regular,May,Dactylis glomerata,0.01,0,0,0,1,0,0
BC19,regular,May,Equisetum arvense,0.01,0,0,0,1,0,0
BC19,regular,May,Festuca arundinacea,0.01,0,0,0,0,0,0
BC19,regular,May,Festuca rubra,0.01,0,0,0,2,0,0
BC19,regular,May,Holcus lanatus,0.01,0,0,0,0,0,0
BC19,regular,May,Hypochaeris radicata,0.01,0,0,0,0,0,0
BC19,regular,May,Leontodon,0.1,0,0,0,0,0,0
BC19,regular,May,Luzula campestris,0.01,0,0,0,1,1,0
BC19,regular,May,Pilosella officinarum,0.01,0,0,0,0,0,0
BC19,regular,May,Plantago lanceolata,0.01,0,0,0,1,0,0
BC19,regular,May,Plantago media,0.5,0,0,0,1,0,0
BC19,regular,May,Poa pratensis,0.01,0,0,0,1,0,0
BC19,regular,May,Poa trivialis,0.01,0,0,0,1,0,0
BC19,regular,May,Potentilla reptans,0.01,0,0,0,0,0,0
BC19,regular,May,Prunella vulgaris,0.01,0,0,0,0,0,0
BC19,regular,May,Ranunculus repens,0.01,0,0,0,1,0,0
BC19,regular,May,Trifolium pratensis,0.01,0,0,0,0,0,0
BC19,regular,May,Trifolium repens,0.01,0,0,0,0,0,0
BC19,regular,May,Veronica chamaedrys,2,0,0,0,1,0,0
BC19,regular,September,Agrostis capillaris,4,0,0,0,0,0,0
BC19,regular,September,Bellis perennis,0.5,0,0,0,0,0,0
BC19,regular,September,Cerastium,0.001,1,0,0,0,0,0
BC19,regular,September,Cerastium holosteoides,0.1,0,0,0,1,0,0
BC19,regular,September,Crepis capillaris,0.01,1,0,0,0,0,0
BC19,regular,September,Dactylis glomerata,0.5,0,0,0,0,0,0
BC19,regular,September,Festuca arundinacea,0.5,0,0,0,0,0,0
BC19,regular,September,Festuca rubra,10,0,0,0,0,0,0
BC19,regular,September,Holcus lanatus,3,0,0,0,0,0,0
BC19,regular,September,Hypochaeris radicata,2,0,0,0,1,0,0
BC19,regular,September,Luzula campestris,3,0,0,0,0,0,0
BC19,regular,September,Pilosella officinarum,1,0,0,0,0,0,0
BC19,regular,September,Plantago lanceolata,20,0,0,0,0,0,0
BC19,regular,September,Plantago media,0.5,0,0,0,0,0,0
BC19,regular,September,Poa pratensis,0.5,0,0,0,0,0,0
BC19,regular,September,Potentilla reptans,2,0,0,0,0,0,0
BC19,regular,September,Prunella vulgaris,3,0,0,0,1,1,0
BC19,regular,September,Ranunculus repens,20,0,0,0,0,0,0
BC19,regular,September,Trifolium pratensis,10,0,0,0,1,0,0
BC19,regular,September,Trifolium repens,10,0,0,0,0,0,0
BC19,regular,September,Veronica chamaedrys,1,0,0,0,0,0,0
BC20,regular,July,Acer seedling,0.001,1,0,0,0,0,0
BC20,regular,July,Achillea millefolium,0.01,0,0,0,0,0,0
BC20,regular,July,Agrostis capillaris,10,0,0,0,1,1,0
BC20,regular,July,Arenaria serpyllifolia,0.1,0,0,0,1,0,0
BC20,regular,July,Artemisia vulgaris,0.1,0,0,0,0,0,0
BC20,regular,July,Bellis perennis,0.5,0,0,0,0,0,0
BC20,regular,July,Campanula rapunculoides,0.001,0,0,0,0,0,0
BC20,regular,July,Carex caryophyllea,0.5,0,0,0,0,0,0
BC20,regular,July,Centaurea jacea,0.3,0,0,0,0,0,0
BC20,regular,July,Centaurea stoebe,0.5,0,0,0,0,0,0
BC20,regular,July,Cerastium holosteoides,0.01,0,0,0,0,1,0
BC20,regular,July,Conyza canadensis,0.2,0,0,0,1,0,0
BC20,regular,July,Crepis capillaris,0.1,0,0,0,1,0,0
BC20,regular,July,Dactylis glomerata,2,0,0,0,0,0,0
BC20,regular,July,Festuca ovina,1,0,0,0,0,0,0
BC20,regular,July,Festuca rubra,11,0,0,0,0,0,0
BC20,regular,July,Herniaria glabra,0.01,0,0,0,0,0,0
BC20,regular,July,Hypochaeris radicata,4,0,0,0,0,0,0
