PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling,status,functional_group,lifespan_annual,lifespan_biennialOrShortLived,lifespan_perennial,raunkiaer_phanerophyte,raunkiaer_chamaephyte,raunkiaer_hemicryptophyte,raunkiaer_geophyte,raunkiaer_hydrophyte,raunkiaer_therophyte,lifeform_tree,lifeform_shrub,lifeform_semishrub,lifeform_herbPoli,lifeform_herbMono,lifeform_epiphyte,lifeform_lianaWoody,lifeform_lianaHerb,Disturbance.Severity,Disturbance.Frequency,Mowing.Frequency,Grazing.Pressure,Soil.Disturbance,Neophyte,Endangered,phen_sum,Annuals,ShortLived,Perennials,Neophytes,Endangereds
BC07,N,May,H,Cerastium semidecandrum,Cerastium semidecandrum,3,4.666666666666667,14,0,0,0,0,14,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,14,0,0,0,0
BC07,N,May,H,Echium vulgare,Echium vulgare,3,5,15,0,0,0,0,0,0,15,reduced,0,NotEndangered,other_forb,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57633,1.44489,0.579,0.25616,0.27657,0,0,1,0,15,15,0,0
BC07,N,May,H,Erodium cicutarium,Erodium cicutarium,0.5,3,1.5,0,0,0,0,1.5,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.68175,1.70824,0.41848,0.25411,0.57318,0,0,1,1.5,0,0,0,0
BC07,N,May,H,Festuca rubra,Festuca rubra,15,4.333333333333333,65,0,0,0,32.5,32.5,0,0,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,2,0,0,65,0,0
BC07,N,May,H,Myosotis ramosissima,Myosotis ramosissima,0.1,8.666666666666666,0.8666666666666667,0,0,0,0,0.8666666666666667,0,0,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.506,1.02121,0.34316,0.25824,0.34742,0,0,1,0.8666666666666667,0.8666666666666667,0,0,0
BC07,N,May,H,Oenothera biennis,Oenothera biennis,0.5,14.333333333333334,7.166666666666667,0,0,0,0,0,0,7.166666666666667,reduced,0,Neophyte,other_forb,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.62605,1.31178,0.59842,0.18514,0.33864,1,0,1,0,7.166666666666667,0,7.166666666666667,0
BC07,N,May,H,Plantago lanceolata,Plantago lanceolata,3,8.333333333333334,25,0,0,0,0,0,0,25,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,25,0,0
BC07,N,May,H,Potentilla argentea,Potentilla argentea,1,13.666666666666666,13.666666666666666,0,0,13.666666666666666,0,0,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,1,0,0,13.666666666666666,0,0
BC07,N,May,H,Sedum acre,Sedum acre,15,4,60,0,0,60,0,0,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,60,0,0
BC07,N,May,H,Trifolium arvense,Trifolium arvense,15,4.333333333333333,65,0,0,0,0,0,0,65,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.53746,1.32442,0.5926,0.30223,0.35081,0,0,1,65,0,0,0,0
BC07,N,May,H,Veronica arvensis,Veronica arvensis,1,4,4,0,0,0,0,4,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,4,0,0,0,0
BC07,N,May,H,Vicia lathyroides,Vicia lathyroides,2,7.666666666666667,15.333333333333334,0,0,0,0,15.333333333333334,0,0,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,15.333333333333334,0,0,0,0
BC07,S,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,5,3.3333333333333335,16.666666666666668,0,0,0,0,16.666666666666668,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,16.666666666666668,0,0,0,0
BC07,S,May,H,Artemisia campestris,Artemisia campestris,0.5,5,2.5,0,0,0,0,0,0,2.5,reduced,0,NotEndangered,other_forb,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.47826,1.33588,0.47111,0.29285,0.28174,0,0,1,0,0,2.5,0,0
BC07,S,May,H,Cerastium semidecandrum,Cerastium semidecandrum,10,4.666666666666667,46.66666666666667,0,0,0,0,46.66666666666667,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,46.66666666666667,0,0,0,0
BC07,S,May,H,Echium vulgare,Echium vulgare,0.5,5,2.5,0,0,0,0,0,0,2.5,reduced,0,NotEndangered,other_forb,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57633,1.44489,0.579,0.25616,0.27657,0,0,1,0,2.5,2.5,0,0
BC07,S,May,H,Erigeron annuus,Erigeron annuus,0.7,2,1.4,0,0,0,0,0,0,1.4,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.61922,0.99032,0.67723,0.17933,0.31274,1,0,1,1.4,1.4,0,1.4,0
BC07,S,May,H,Festuca rubra,Festuca rubra,10,4.333333333333333,43.33333333333333,0,0,0,21.666666666666664,21.666666666666664,0,0,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,2,0,0,43.33333333333333,0,0
BC07,S,May,H,Herniaria glabra,Herniaria glabra,2,2,4,0,0,0,4,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5503,1.6668,0.50104,0.3154,0.3619,0,0,1,4,0,0,0,0
BC07,S,May,H,Myosotis ramosissima,Myosotis ramosissima,0.2,8.666666666666666,1.7333333333333334,0,0,0,0,1.7333333333333334,0,0,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.506,1.02121,0.34316,0.25824,0.34742,0,0,1,1.7333333333333334,1.7333333333333334,0,0,0
BC07,S,May,H,Oenothera biennis,Oenothera biennis,3,14.333333333333334,43,0,0,0,0,0,0,43,reduced,0,Neophyte,other_forb,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.62605,1.31178,0.59842,0.18514,0.33864,1,0,1,0,43,0,43,0
BC07,S,May,H,Plantago lanceolata,Plantago lanceolata,0.5,8.333333333333334,4.166666666666667,0,0,0,0,0,0,4.166666666666667,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,1,0,0,4.166666666666667,0,0
BC07,S,May,H,Potentilla argentea,Potentilla argentea,5,13.666666666666666,68.33333333333333,0,0,68.33333333333333,0,0,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,1,0,0,68.33333333333333,0,0
BC07,S,May,H,Rumex acetosa,Rumex acetosa,1,5,5,0,0,0,0,0,0,5,reduced,0,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,1,0,0,5,0,0
BC07,S,May,H,Sedum album,Sedum album,7,3.3333333333333335,23.333333333333336,0,0,0,0,0,0,23.333333333333336,reduced,0,Neophyte,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4586,0.91458,0.13464,0.30586,0.2467,1,0,1,0,0,23.333333333333336,23.333333333333336,0
BC07,S,May,H,Tragopogon,Tragopogon,0.2,10,2,0,0,0,0,0,0,2,reduced,0,NotEndangered,other_forb,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.50996,1.77695,1.26941,0.17348,0.31239,0,0,1,0,2,0,0,0
BC07,S,May,H,Trifolium arvense,Trifolium arvense,15,4.333333333333333,65,0,0,0,0,0,0,65,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.53746,1.32442,0.5926,0.30223,0.35081,0,0,1,65,0,0,0,0
BC07,S,May,H,Trifolium dubium,Trifolium dubium,1,4,4,0,0,0,4,0,0,0,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,4,0,0,0,0
BC07,S,May,H,Veronica arvensis,Veronica arvensis,0.001,4,0.004,0,0,0,0,0.004,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.64871,1.70759,0.56937,0.21649,0.54803,0,0,1,0.004,0,0,0,0
BC07,S,May,H,Vicia lathyroides,Vicia lathyroides,5,7.666666666666667,38.333333333333336,0,0,0,0,38.333333333333336,0,0,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,38.333333333333336,0,0,0,0
BC07,N,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,8.666666666666666,0.8666666666666667,0,0,0,0.43333333333333335,0.43333333333333335,0,0,reduced,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,2,0.8666666666666667,0,0,0,0
BC07,N,July,H,Artemisia campestris,Artemisia campestris,6,26,156,0,0,0,78,78,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.47826,1.33588,0.47111,0.29285,0.28174,0,0,2,0,0,156,0,0
BC07,N,July,H,Berteroa incana,Berteroa incana,30,41.333333333333336,1240,0,0,0,620,620,0,0,reduced,1,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6477,1.25863,0.75992,0.21418,0.32156,1,0,2,1240,1240,0,1240,0
BC07,N,July,H,Bromus mollis,Bromus hordeaceus,0.5,5.5,2.75,2.75,0,0,0,0,0,0,reduced,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,1,2.75,0,0,0,0
BC07,N,July,H,Digitaria sanguinalis,Digitaria sanguinalis,0.01,10,0.1,0.1,0,0,0,0,0,0,reduced,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.81375,1.87629,0.81,0.15837,0.64088,0,0,1,0.1,0,0,0,0
BC07,N,July,H,Echium vulgare,Echium vulgare,6,51,306,0,0,0,153,153,0,0,reduced,1,NotEndangered,other_forb,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57633,1.44489,0.579,0.25616,0.27657,0,0,2,0,306,306,0,0
BC07,N,July,H,Erodium cicutarium,Erodium cicutarium,0.1,4.5,0.45,0,0,0,0.225,0.225,0,0,reduced,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.68175,1.70824,0.41848,0.25411,0.57318,0,0,2,0.45,0,0,0,0
BC07,N,July,H,Festuca rubra,Festuca rubra,15,7.5,112.5,0,0,0,56.25,56.25,0,0,reduced,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,2,0,0,112.5,0,0
BC07,N,July,H,Medicago minima,Medicago minima,0.3,9.333333333333334,2.8000000000000003,0,0,0,1.4000000000000001,1.4000000000000001,0,0,reduced,1,Endangered (2),legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.60999,1.3135,0.39686,0.33143,0.31818,0,0,2,2.8000000000000003,0,0,0,0
BC07,N,July,H,Medicago sativa,Medicago sativa,2,23,46,0,0,0,23,23,0,0,reduced,1,Neophyte,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.56521,1.82936,1.1549,0.17317,0.33783,1,0,2,0,0,46,46,0
BC07,N,July,H,Plantago lanceolata,Plantago lanceolata,10,13.666666666666666,136.66666666666666,0,0,0,68.33333333333333,68.33333333333333,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,2,0,0,136.66666666666666,0,0
BC07,N,July,H,Potentilla argentea,Potentilla argentea,0.5,9.666666666666666,4.833333333333333,0,0,0,2.4166666666666665,2.4166666666666665,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,2,0,0,4.833333333333333,0,0
BC07,N,July,H,Sedum acre,Sedum acre,3,5.666666666666667,17,0,0,0,0,0,0,17,reduced,1,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,17,0,0
BC07,N,July,H,Setaria viridis,Setaria viridis,0.1,9.666666666666666,0.9666666666666668,0,0,0,0,0,0,0.9666666666666668,reduced,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8122,1.71292,0.57792,0.14938,0.68909,0,0,1,0.9666666666666668,0,0,0,0
BC07,N,July,H,Trifolium arvense,Trifolium arvense,45,20.666666666666668,930,0,0,0,465,465,0,0,reduced,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.53746,1.32442,0.5926,0.30223,0.35081,0,0,2,930,0,0,0,0
BC07,N,July,H,Vicia lathyroides,Vicia lathyroides,0.1,3.3333333333333335,0.33333333333333337,0.33333333333333337,0,0,0,0,0,0,reduced,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,0.33333333333333337,0,0,0,0
BC07,S,July,H,Achillea millefolium,Achillea millefolium (aggr.),0.2,10,2,0,0,0,0,0,0,2,reduced,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54139,1.31363,0.8112,0.25085,0.32953,0,0,1,0,0,2,0,0
BC07,S,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.2,8.666666666666666,1.7333333333333334,0,0,0,0.8666666666666667,0.8666666666666667,0,0,reduced,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,2,1.7333333333333334,0,0,0,0
BC07,S,July,H,Artemisia campestris,Artemisia campestris,12,26,312,0,0,0,156,156,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.47826,1.33588,0.47111,0.29285,0.28174,0,0,2,0,0,312,0,0
BC07,S,July,H,Conyza canadensis,Erigeron canadensis,5,43,215,0,0,0,107.5,107.5,0,0,reduced,1,Neophyte,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.71321,1.29546,0.62188,0.18605,0.48742,1,0,2,215,0,0,215,0
BC07,S,July,H,Crepis capillaris,Crepis capillaris,0.1,14,1.4,0,0,0,0.7,0.7,0,0,reduced,1,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,2,1.4,1.4,0,0,0
BC07,S,July,H,Digitaria sanguinalis,Digitaria sanguinalis,0.01,10,0.1,0.1,0,0,0,0,0,0,reduced,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.81375,1.87629,0.81,0.15837,0.64088,0,0,1,0.1,0,0,0,0
BC07,S,July,H,Echium vulgare,Echium vulgare,2,51,102,0,0,0,51,51,0,0,reduced,1,NotEndangered,other_forb,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57633,1.44489,0.579,0.25616,0.27657,0,0,2,0,102,102,0,0
BC07,S,July,H,Festuca rubra,Festuca rubra,10,7.5,75,0,0,0,37.5,37.5,0,0,reduced,1,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,2,0,0,75,0,0
BC07,S,July,H,Herniaria glabra,Herniaria glabra,5,1.3333333333333333,6.666666666666666,0,0,0,3.333333333333333,3.333333333333333,0,0,reduced,1,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5503,1.6668,0.50104,0.3154,0.3619,0,0,2,6.666666666666666,0,0,0,0
BC07,S,July,H,Lamium purpureum,Lamium purpureum,0.01,1,0.01,0.01,0,0,0,0,0,0,reduced,1,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.81299,1.09209,0.41616,0.14633,0.71443,0,0,1,0.01,0.01,0,0,0
BC07,S,July,H,Oenothera biennis,Oenothera biennis,6,45.666666666666664,274,0,0,0,274,0,0,0,reduced,1,Neophyte,other_forb,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.62605,1.31178,0.59842,0.18514,0.33864,1,0,1,0,274,0,274,0
BC07,S,July,H,Plantago lanceolata,Plantago lanceolata,4,13.666666666666666,54.666666666666664,0,0,0,27.333333333333332,27.333333333333332,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,2,0,0,54.666666666666664,0,0
BC07,S,July,H,Potentilla argentea,Potentilla argentea,7,9.666666666666666,67.66666666666666,0,0,0,33.83333333333333,33.83333333333333,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,2,0,0,67.66666666666666,0,0
BC07,S,July,H,Rumex acetosa,Rumex acetosa,2,16.666666666666668,33.333333333333336,0,0,0,16.666666666666668,16.666666666666668,0,0,reduced,1,Warning,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.51255,1.42792,1.00937,0.22916,0.30884,0,0,2,0,0,33.333333333333336,0,0
BC07,S,July,H,Sedum album,Sedum album,15,4.333333333333333,65,0,0,0,65,0,0,0,reduced,1,Neophyte,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4586,0.91458,0.13464,0.30586,0.2467,1,0,1,0,0,65,65,0
BC07,S,July,H,Setaria viridis,Setaria viridis,0.01,9.666666666666666,0.09666666666666666,0,0,0,0,0,0,0.09666666666666666,reduced,1,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8122,1.71292,0.57792,0.14938,0.68909,0,0,1,0.09666666666666666,0,0,0,0
BC07,S,July,H,Taraxacum,Taraxacum,2,5.5,11,0,0,0,11,0,0,0,reduced,1,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.58586,1.09148,0.73778,0.26697,0.37503,0,0,1,0,0,11,0,0
BC07,S,July,H,Trifolium arvense,Trifolium arvense,50,20.666666666666668,1033.3333333333337,0,0,0,516.6666666666669,516.6666666666669,0,0,reduced,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.53746,1.32442,0.5926,0.30223,0.35081,0,0,2,1033.3333333333337,0,0,0,0
BC07,S,July,H,Trifolium dubium,Trifolium dubium,1,1,1,0,0,0,0,0,0,1,reduced,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.50969,1.97957,1.1694,0.28385,0.36995,0,0,1,1,0,0,0,0
BC07,S,July,H,Vicia lathyroides,Vicia lathyroides,0.01,3.3333333333333335,0.03333333333333333,0.03333333333333333,0,0,0,0,0,0,reduced,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46977,1.10195,0.42632,0.30568,0.32815,0,0,1,0.03333333333333333,0,0,0,0
BC07,S,July,H,Vicia sativa,Vicia sativa,0.01,5,0.05,0,0,0,0,0,0,0.05,reduced,1,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.65326,1.32492,0.60133,0.19748,0.49592,0,0,1,0.05,0,0,0,0
BC07,N,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,7,1.3333333333333333,9.333333333333332,0,0,0,0,0,0,9.333333333333332,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.59253,1.48069,0.44486,0.27236,0.42509,0,0,1,9.333333333333332,0,0,0,0
BC07,N,September,H,Artemisia campestris,Artemisia campestris,10,8.666666666666666,86.66666666666666,0,0,0,43.33333333333333,43.33333333333333,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.47826,1.33588,0.47111,0.29285,0.28174,0,0,2,0,0,86.66666666666666,0,0
BC07,N,September,H,Berteroa incana,Berteroa incana,20,15,300,0,0,0,150,150,0,0,reduced,0,Neophyte,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.6477,1.25863,0.75992,0.21418,0.32156,1,0,2,300,300,0,300,0
BC07,N,September,H,Bromus mollis,Bromus hordeaceus,0.3,10,3,0,0,0,0,3,0,0,reduced,0,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.55139,1.75426,0.95232000000000006,0.27891,0.39876,0,0,1,3,0,0,0,0
BC07,N,September,H,Cerastium,Cerastium,3,1,3,3,0,0,0,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.46249,1.39189,0.38437,0.30571,0.38883,0,0,1,3,0,0,0,0
BC07,N,September,H,Crepis capillaris,Crepis capillaris,0.5,8,4,0,0,0,2,2,0,0,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.52833,1.63653,0.96127,0.27844,0.39266,0,0,2,4,4,0,0,0
BC07,N,September,H,Digitaria sanguinalis,Digitaria sanguinalis,3,6.333333333333333,19,0,0,0,9.5,9.5,0,0,reduced,0,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.81375,1.87629,0.81,0.15837,0.64088,0,0,2,19,0,0,0,0
BC07,N,September,H,Echium vulgare,Echium vulgare,5,10,50,0,0,0,25,25,0,0,reduced,0,NotEndangered,other_forb,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.57633,1.44489,0.579,0.25616,0.27657,0,0,2,0,50,50,0,0
BC07,N,September,H,Erodium cicutarium,Erodium cicutarium,2,4.666666666666667,9.333333333333334,0,0,0,4.666666666666667,4.666666666666667,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.68175,1.70824,0.41848,0.25411,0.57318,0,0,2,9.333333333333334,0,0,0,0
BC07,N,September,H,Festuca rubra,Festuca rubra,17,7.666666666666667,130.33333333333334,0,0,0,0,0,0,130.33333333333334,reduced,0,NotEndangered,graminoid,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.49144,1.23162,0.61897,0.28728,0.29737,0,0,1,0,0,130.33333333333334,0,0
BC07,N,September,H,Lamium purpureum,Lamium purpureum,2,1.5,3,3,0,0,0,0,0,0,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.81299,1.09209,0.41616,0.14633,0.71443,0,0,1,3,3,0,0,0
BC07,N,September,H,Medicago minima,Medicago minima,1,2.3333333333333335,2.3333333333333335,0,0,0,1.1666666666666667,1.1666666666666667,0,0,reduced,0,Endangered (2),legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.60999,1.3135,0.39686,0.33143,0.31818,0,0,2,2.3333333333333335,0,0,0,0
BC07,N,September,H,Medicago sativa,Medicago sativa,3,33.666666666666664,101,0,0,0,50.5,50.5,0,0,reduced,0,Neophyte,legume,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.56521,1.82936,1.1549,0.17317,0.33783,1,0,2,0,0,101,101,0
BC07,N,September,H,Plantago lanceolata,Plantago lanceolata,25,8.333333333333334,208.33333333333337,0,0,0,104.16666666666669,104.16666666666669,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.52518,1.61045,0.96495,0.27897,0.32911,0,0,2,0,0,208.33333333333337,0,0
BC07,N,September,H,Potentilla argentea,Potentilla argentea,2,7,14,0,0,0,7,7,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.53557,1.29532,0.72298,0.28495,0.2778,0,0,2,0,0,14,0,0
BC07,N,September,H,Sedum acre,Sedum acre,5,2.6666666666666665,13.333333333333332,0,0,0,0,13.333333333333332,0,0,reduced,0,NotEndangered,other_forb,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4561,1.29025,0.32666,0.30641,0.32553,0,0,1,0,0,13.333333333333332,0,0
BC07,N,September,H,Senecio vulgaris,Senecio vulgaris,0.01,1,0.01,0.01,0,0,0,0,0,0,reduced,0,NotEndangered,other_forb,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.72905,1.35981,0.57912,0.20081,0.60725,0,0,1,0.01,0,0,0,0
BC07,N,September,H,Setaria viridis,Setaria viridis,2,7,14,0,0,0,7,7,0,0,reduced,0,NotEndangered,graminoid,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8122,1.71292,0.57792,0.14938,0.68909,0,0,2,14,0,0,0,0
BC07,N,September,H,Stellaria media,Stellaria media,1,1.5,1.5,1.5,0,0,0,0,0,0,reduced,0,NotEndangered,other_forb,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.70945,0.80583,0.43958,0.26577,0.51423,0,0,1,1.5,1.5,0,0,0
BC07,N,September,H,Trifolium arvense,Trifolium arvense,0.5,10.666666666666666,5.333333333333333,0,0,0,0,5.333333333333333,0,0,reduced,0,NotEndangered,legume,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.53746,1.32442,0.5926,0.30223,0.35081,0,0,1,5.333333333333333,0,0,0,0
