PlotNo,Subplot,Month,Layer,Taxon,EuroMed,cover,height,Biomass,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting,Vegetative,MowFreq,n_mow_events_befre_sampling
BC06,SE,May,H,Festuca ovina,Festuca ovina,15,14.666666666666666,220,0,0,0,0,0,0,1,regular,0
BC06,SE,May,H,Festuca rubra,Festuca rubra,5,9.666666666666666,48.33333333333333,0,0,0,0,1,0,0,regular,0
BC06,SE,May,H,Geranium molle,Geranium molle,1,8.333333333333334,8.333333333333334,0,0,0,1,1,0,0,regular,0
BC06,SE,May,H,Hypochaeris radicata,Hypochaeris radicata,1,3,3,0,0,0,0,0,0,1,regular,0
BC06,SE,May,H,Lolium perenne,Lolium perenne,0.5,24.333333333333332,12.166666666666666,0,0,0,1,0,0,0,regular,0
BC06,SE,May,H,Medicago lupulina,Medicago lupulina,1,8,8,0,0,0,1,0,0,0,regular,0
BC06,SE,May,H,Plantago lanceolata,Plantago lanceolata,20,10.666666666666666,213.33333333333331,0,0,0,1,0,0,0,regular,0
BC06,SE,May,H,Poa pratensis,Poa pratensis,10,19.333333333333332,193.33333333333331,0,0,0,0,1,0,0,regular,0
BC06,SE,May,H,Potentilla reptans,Potentilla reptans,3,4.666666666666667,14,0,0,0,0,0,0,1,regular,0
BC06,SE,May,H,Trifolium dubium,Trifolium dubium,2,3.6666666666666665,7.333333333333333,0,0,0,0,1,0,0,regular,0
BC06,SE,May,H,Trifolium pratensis,Trifolium pratense,1,17.5,17.5,0,0,0,1,0,0,0,regular,0
BC06,SE,May,H,Trifolium repens,Trifolium repens,0.5,4.333333333333333,2.1666666666666665,0,0,0,1,0,0,0,regular,0
BC06,SE,May,H,Veronica arvensis,Veronica arvensis,0.1,2,0.2,0,0,0,0,1,0,0,regular,0
BC06,SE,May,H,Vicia sativa,Vicia sativa,1,11.666666666666666,11.666666666666666,0,0,0,0,1,0,0,regular,0
BC06,NW,July,H,Achillea millefolium,Achillea millefolium (aggr.),5,6.333333333333333,31.666666666666664,0,0,0,1,0,0,0,regular,1
BC06,NW,July,H,Agrostis capillaris,Agrostis capillaris,6,6.333333333333333,38,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,1,0.1,1,0,0,0,0,0,0,regular,1
BC06,NW,July,H,Astragalus glycyphyllos,Astragalus glycyphyllos,2,7.333333333333333,14.666666666666666,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Bellis perennis,Bellis perennis,0.1,4,0.4,0,0,1,0,0,0,0,regular,1
BC06,NW,July,H,Convolvulus arvensis,Convolvulus arvensis,3,6.666666666666667,20,0,0,0,1,0,0,0,regular,1
BC06,NW,July,H,Crepis capillaris,Crepis capillaris,0.01,6.5,0.065,0,0,1,0,0,0,0,regular,1
BC06,NW,July,H,Dactylis glomerata,Dactylis glomerata,15,10,150,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Elymus repens,Elytrigia repens,3,11.333333333333334,34,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Festuca rubra,Festuca rubra,25,6.666666666666667,166.66666666666669,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Geranium molle,Geranium molle,1,2.6666666666666665,2.6666666666666665,1,0,0,0,0,0,0,regular,1
BC06,NW,July,H,Lolium perenne,Lolium perenne,2,8.333333333333334,16.666666666666668,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Medicago lupulina,Medicago lupulina,1,6,6,0,0,0,1,1,0,0,regular,1
BC06,NW,July,H,Plantago lanceolata,Plantago lanceolata,2,6,12,0,0,0,1,1,0,0,regular,1
BC06,NW,July,H,Plantago media,Plantago media,30,4.333333333333333,130,0,0,0,1,1,0,0,regular,1
BC06,NW,July,H,Poa pratensis,Poa pratensis,1,8.5,8.5,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Potentilla reptans,Potentilla reptans,1,4.666666666666667,4.666666666666667,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Taraxacum,Taraxacum,1,6,6,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Trifolium pratensis,Trifolium pratense,0.5,8.333333333333334,4.166666666666667,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Trifolium repens,Trifolium repens,0.5,4.666666666666667,2.3333333333333335,0,0,0,0,0,0,1,regular,1
BC06,NW,July,H,Veronica arvensis,Veronica arvensis,0.1,1,0.1,1,0,0,0,0,0,0,regular,1
BC06,SE,July,H,Agrostis capillaris,Agrostis capillaris,5,6.333333333333333,31.666666666666664,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.5,1,0.5,1,0,0,0,0,0,0,regular,1
BC06,SE,July,H,Convolvulus arvensis,Convolvulus arvensis,3,6.666666666666667,20,0,0,0,1,0,0,0,regular,1
BC06,SE,July,H,Dactylis glomerata,Dactylis glomerata,4,10,40,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Festuca ovina,Festuca ovina,5,7,35,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Festuca rubra,Festuca rubra,30,6.666666666666667,200,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Geranium molle,Geranium molle,2,2.6666666666666665,5.333333333333333,1,0,0,0,0,0,0,regular,1
BC06,SE,July,H,Hypochaeris radicata,Hypochaeris radicata,2,4,8,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Lolium perenne,Lolium perenne,6,8.333333333333334,50,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Plantago lanceolata,Plantago lanceolata,20,6,120,0,0,0,1,1,0,0,regular,1
BC06,SE,July,H,Plantago media,Plantago media,2,4.333333333333333,8.666666666666666,0,0,0,1,1,0,0,regular,1
BC06,SE,July,H,Poa pratensis,Poa pratensis,1,8.5,8.5,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Potentilla reptans,Potentilla reptans,15,4.666666666666667,70,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Trifolium dubium,Trifolium dubium,0.1,1.6666666666666667,0.16666666666666669,0,0,0,1,0,0,0,regular,1
BC06,SE,July,H,Trifolium pratensis,Trifolium pratense,0.1,8.333333333333334,0.8333333333333335,0,0,0,0,0,0,1,regular,1
BC06,SE,July,H,Trifolium repens,Trifolium repens,0.5,4.666666666666667,2.3333333333333335,0,0,0,0,0,0,1,regular,1
BC06,NW,September,H,Achillea millefolium,Achillea millefolium (aggr.),4,6.666666666666667,26.666666666666668,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Agrostis capillaris,Agrostis capillaris,10,8.333333333333334,83.33333333333334,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.2,2.6666666666666665,0.5333333333333333,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Arrhenatherum elatius,Arrhenatherum elatius,3,12.333333333333334,37,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Astragalus glycyphyllos,Astragalus glycyphyllos,3,10.333333333333334,31,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Bellis perennis,Bellis perennis,2,5,10,0,0,0,1,0,0,0,regular,3
BC06,NW,September,H,Cerastium glutinosum,Cerastium pumilum subsp. glutinosum,0.01,1.3333333333333333,0.013333333333333332,1,0,0,0,0,0,0,regular,3
BC06,NW,September,H,Convolvulus arvensis,Convolvulus arvensis,2,5,10,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Crepis capillaris,Crepis capillaris,1,12,12,0,0,0,1,0,0,0,regular,3
BC06,NW,September,H,Dactylis glomerata,Dactylis glomerata,10,15.333333333333334,153.33333333333334,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Echium vulgare,Echium vulgare,1,6.333333333333333,6.333333333333333,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Elymus repens,Elytrigia repens,0.1,10.666666666666666,1.0666666666666667,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Festuca pratensis,Schedonorus pratensis,2,10.833333333333332,21.666666666666664,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Festuca rubra,Festuca rubra,17,9.666666666666666,164.33333333333331,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Geranium molle,Geranium molle,2,4.666666666666667,9.333333333333334,0,0,0,1,1,0,0,regular,3
BC06,NW,September,H,Lolium perenne,Lolium perenne,5,7.333333333333333,36.666666666666664,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Medicago lupulina,Medicago lupulina,2,4.333333333333333,8.666666666666666,0,0,0,1,0,0,0,regular,3
BC06,NW,September,H,Plantago lanceolata,Plantago lanceolata,3,4.333333333333333,13,0,0,0,1,1,0,0,regular,3
BC06,NW,September,H,Plantago media,Plantago media,30,6.333333333333333,190,0,0,0,1,1,0,0,regular,3
BC06,NW,September,H,Poa pratensis,Poa pratensis,0.5,11.666666666666666,5.833333333333333,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Potentilla reptans,Potentilla reptans,4,4,16,0,0,0,0,0,0,1,regular,3
BC06,NW,September,H,Taraxacum,Taraxacum,1,5.333333333333333,5.333333333333333,0,0,0,0,0,1,0,regular,3
BC06,NW,September,H,Trifolium pratensis,Trifolium pratense,1,8.333333333333334,8.333333333333334,0,0,0,1,1,0,0,regular,3
BC06,NW,September,H,Trifolium repens,Trifolium repens,6,5.666666666666667,34,0,0,0,1,1,0,0,regular,3
BC06,NW,September,H,Veronica arvensis,Veronica arvensis,0.5,1,0.5,1,0,0,0,0,0,0,regular,3
BC06,NW,September,H,Vicia sativa,Vicia sativa,1,6.666666666666667,6.666666666666667,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Agrostis capillaris,Agrostis capillaris,5,8.333333333333334,41.66666666666667,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Arenaria serpyllifolia,Arenaria serpyllifolia,3,2.6666666666666665,8,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Cerastium glutinosum,Cerastium pumilum subsp. glutinosum,0.01,1.3333333333333333,0.013333333333333332,1,0,0,0,0,0,0,regular,3
BC06,SE,September,H,Convolvulus arvensis,Convolvulus arvensis,0.5,5,2.5,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Dactylis glomerata,Dactylis glomerata,3,15.333333333333334,46,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Echium vulgare,Echium vulgare,4,6.333333333333333,25.333333333333332,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Festuca ovina,Festuca ovina,10,9.666666666666666,96.66666666666666,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Festuca pratensis,Schedonorus pratensis,0.5,10.833333333333332,5.416666666666666,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Festuca rubra,Festuca rubra,40,9.666666666666666,386.66666666666663,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Geranium molle,Geranium molle,4,4.666666666666667,18.666666666666668,0,0,0,1,1,0,0,regular,3
BC06,SE,September,H,Hypochaeris radicata,Hypochaeris radicata,2,2,4,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Lolium perenne,Lolium perenne,10,7.333333333333333,73.33333333333333,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Medicago lupulina,Medicago lupulina,0.5,4.333333333333333,2.1666666666666665,0,0,0,1,0,0,0,regular,3
BC06,SE,September,H,Plantago lanceolata,Plantago lanceolata,25,4.333333333333333,108.33333333333333,0,0,0,1,1,0,0,regular,3
BC06,SE,September,H,Plantago media,Plantago media,3,6.333333333333333,19,0,0,0,1,1,0,0,regular,3
BC06,SE,September,H,Poa pratensis,Poa pratensis,1,11.666666666666666,11.666666666666666,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Potentilla reptans,Potentilla reptans,15,4,60,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Stellaria media,Stellaria media,0.001,1,0.001,1,0,0,0,0,0,0,regular,3
BC06,SE,September,H,Trifolium dubium,Trifolium dubium,0.5,1,0.5,0,0,0,0,0,0,1,regular,3
BC06,SE,September,H,Trifolium pratensis,Trifolium pratense,1,8.333333333333334,8.333333333333334,0,0,0,1,1,0,0,regular,3
BC06,SE,September,H,Trifolium repens,Trifolium repens,1,5.666666666666667,5.666666666666667,0,0,0,1,1,0,0,regular,3
BC06,SE,September,H,Veronica arvensis,Veronica arvensis,0.01,1,0.01,1,0,0,0,0,0,0,regular,3
BC06,SE,September,H,Vicia sativa,Vicia sativa,1,6.666666666666667,6.666666666666667,0,0,0,0,0,0,1,regular,3
BC07,N,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,4,2.3333333333333335,9.333333333333334,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Artemisia campestris,Artemisia campestris,0.1,3.3333333333333335,0.33333333333333337,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Berteroa incana,Berteroa incana,7,2.6666666666666665,18.666666666666664,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Bromus mollis,Bromus hordeaceus,0.5,7.666666666666667,3.8333333333333335,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Cardamine hirsuta,Cardamine hirsuta,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Cerastium semidecandrum,Cerastium semidecandrum,12,1,12,0,0,1,0,0,0,0,reduced,0
BC07,N,March,H,Draba verna,Draba verna,3,1,3,0,0,0,1,0,0,0,reduced,0
BC07,N,March,H,Echium vulgare,Echium vulgare,2,1,2,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Erodium cicutarium,Erodium cicutarium,0.5,1,0.5,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Festuca rubra,Festuca rubra,10,5.666666666666667,56.66666666666667,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Holosteum umbellatum,Holosteum umbellatum,0.1,1,0.1,0,0,0,1,0,0,0,reduced,0
BC07,N,March,H,Lamium purpureum,Lamium purpureum,1,2.5,2.5,0,0,0,1,0,0,0,reduced,0
BC07,N,March,H,Medicago lupulina,Medicago lupulina,10,1.3333333333333333,13.333333333333332,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Myosotis,Myosotis,0.1,1.6666666666666667,0.16666666666666669,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Myosotis ramosissima,Myosotis ramosissima,0.01,1,0.01,0,0,0,1,0,0,0,reduced,0
BC07,N,March,H,Oenothera biennis,Oenothera biennis,1,1.6666666666666667,1.6666666666666667,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Plantago lanceolata,Plantago lanceolata,0.5,1.5,0.75,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Poa bulbosa,Poa bulbosa,0.1,7,0.7000000000000001,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Potentilla argentea,Potentilla argentea,0.1,3.6666666666666665,0.3666666666666667,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Saxifraga tridactylites,Saxifraga tridactylites,8,1,8,0,0,1,0,0,0,0,reduced,0
BC07,N,March,H,Sedum acre,Sedum acre,5,2.6666666666666665,13.333333333333332,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Senecio vulgaris,Senecio vulgaris,0.1,3,0.30000000000000004,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Stellaria media,Stellaria media,3,1.5,4.5,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Trifolium dubium,Trifolium dubium,0.5,5,2.5,0,0,0,0,0,0,1,reduced,0
BC07,N,March,H,Veronica arvensis,Veronica arvensis,0.5,1,0.5,1,0,0,0,0,0,0,reduced,0
BC07,N,March,H,Veronica polita,Veronica polita,1,2.5,2.5,0,0,0,1,0,0,0,reduced,0
BC07,N,March,H,Vicia lathyroides,Vicia lathyroides,0.5,4.5,2.25,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Achillea millefolium,Achillea millefolium (aggr.),0.1,2,0.2,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Arenaria serpyllifolia,Arenaria serpyllifolia,5,2.3333333333333335,11.666666666666668,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Artemisia campestris,Artemisia campestris,0.5,3.3333333333333335,1.6666666666666667,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Cardamine hirsuta,Cardamine hirsuta,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Cerastium semidecandrum,Cerastium semidecandrum,5,1,5,0,0,1,0,0,0,0,reduced,0
BC07,S,March,H,Crepis capillaris,Crepis capillaris,0.01,1,0.01,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Draba verna,Draba verna,0.1,1,0.1,0,0,0,1,0,0,0,reduced,0
BC07,S,March,H,Echium vulgare,Echium vulgare,0.3,1,0.3,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Erigeron annuus,Erigeron annuus,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Festuca rubra,Festuca rubra,15,5.666666666666667,85,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Geranium molle,Geranium molle,0.1,1,0.1,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Hypochaeris radicata,Hypochaeris radicata,0.1,2,0.2,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Medicago lupulina,Medicago lupulina,15,1.3333333333333333,20,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Myosotis ramosissima,Myosotis ramosissima,0.01,1,0.01,0,0,0,1,0,0,0,reduced,0
BC07,S,March,H,Oenothera biennis,Oenothera biennis,4,1.6666666666666667,6.666666666666667,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Plantago lanceolata,Plantago lanceolata,0.5,1.5,0.75,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Potentilla argentea,Potentilla argentea,7,3.6666666666666665,25.666666666666664,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Rumex acetosa,Rumex acetosa,1,2.5,2.5,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Saxifraga tridactylites,Saxifraga tridactylites,0.01,1,0.01,0,0,1,0,0,0,0,reduced,0
BC07,S,March,H,Sedum album,Sedum album,5,1,5,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Taraxacum,Taraxacum,0.2,1,0.2,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Tragopogon,Tragopogon,0.1,4.5,0.45,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Trifolium dubium,Trifolium dubium,0.03,5,0.15,0,0,0,0,0,0,1,reduced,0
BC07,S,March,H,Veronica arvensis,Veronica arvensis,0.05,1,0.05,1,0,0,0,0,0,0,reduced,0
BC07,S,March,H,Vicia lathyroides,Vicia lathyroides,0.7,4.5,3.15,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,5,3.3333333333333335,16.666666666666668,0,0,0,0,1,0,0,reduced,0
BC07,N,May,H,Artemisia campestris,Artemisia campestris,1,5,5,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Berteroa incana,Berteroa incana,15,16.666666666666668,250.00000000000003,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Bromus mollis,Bromus hordeaceus,1,17,17,0,0,0,0,1,0,0,reduced,0
BC07,N,May,H,Cerastium semidecandrum,Cerastium semidecandrum,3,4.666666666666667,14,0,0,0,0,1,0,0,reduced,0
BC07,N,May,H,Echium vulgare,Echium vulgare,3,5,15,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Erodium cicutarium,Erodium cicutarium,0.5,3,1.5,0,0,0,0,1,0,0,reduced,0
BC07,N,May,H,Festuca rubra,Festuca rubra,15,4.333333333333333,65,0,0,0,1,1,0,0,reduced,0
BC07,N,May,H,Myosotis ramosissima,Myosotis ramosissima,0.1,8.666666666666666,0.8666666666666667,0,0,0,0,1,0,0,reduced,0
BC07,N,May,H,Oenothera biennis,Oenothera biennis,0.5,14.333333333333334,7.166666666666667,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Plantago lanceolata,Plantago lanceolata,3,8.333333333333334,25,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Potentilla argentea,Potentilla argentea,1,13.666666666666666,13.666666666666666,0,0,1,0,0,0,0,reduced,0
BC07,N,May,H,Sedum acre,Sedum acre,15,4,60,0,0,1,0,0,0,0,reduced,0
BC07,N,May,H,Trifolium arvense,Trifolium arvense,15,4.333333333333333,65,0,0,0,0,0,0,1,reduced,0
BC07,N,May,H,Veronica arvensis,Veronica arvensis,1,4,4,0,0,0,0,1,0,0,reduced,0
BC07,N,May,H,Vicia lathyroides,Vicia lathyroides,2,7.666666666666667,15.333333333333334,0,0,0,0,1,0,0,reduced,0
BC07,S,May,H,Arenaria serpyllifolia,Arenaria serpyllifolia,5,3.3333333333333335,16.666666666666668,0,0,0,0,1,0,0,reduced,0
BC07,S,May,H,Artemisia campestris,Artemisia campestris,0.5,5,2.5,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Cerastium semidecandrum,Cerastium semidecandrum,10,4.666666666666667,46.66666666666667,0,0,0,0,1,0,0,reduced,0
BC07,S,May,H,Echium vulgare,Echium vulgare,0.5,5,2.5,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Erigeron annuus,Erigeron annuus,0.7,2,1.4,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Festuca rubra,Festuca rubra,10,4.333333333333333,43.33333333333333,0,0,0,1,1,0,0,reduced,0
BC07,S,May,H,Herniaria glabra,Herniaria glabra,2,2,4,0,0,0,1,0,0,0,reduced,0
BC07,S,May,H,Myosotis ramosissima,Myosotis ramosissima,0.2,8.666666666666666,1.7333333333333334,0,0,0,0,1,0,0,reduced,0
BC07,S,May,H,Oenothera biennis,Oenothera biennis,3,14.333333333333334,43,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Plantago lanceolata,Plantago lanceolata,0.5,8.333333333333334,4.166666666666667,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Potentilla argentea,Potentilla argentea,5,13.666666666666666,68.33333333333333,0,0,1,0,0,0,0,reduced,0
BC07,S,May,H,Rumex acetosa,Rumex acetosa,1,5,5,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Sedum album,Sedum album,7,3.3333333333333335,23.333333333333336,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Tragopogon,Tragopogon,0.2,10,2,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Trifolium arvense,Trifolium arvense,15,4.333333333333333,65,0,0,0,0,0,0,1,reduced,0
BC07,S,May,H,Trifolium dubium,Trifolium dubium,1,4,4,0,0,0,1,0,0,0,reduced,0
BC07,S,May,H,Veronica arvensis,Veronica arvensis,0.001,4,0.004,0,0,0,0,1,0,0,reduced,0
BC07,S,May,H,Vicia lathyroides,Vicia lathyroides,5,7.666666666666667,38.333333333333336,0,0,0,0,1,0,0,reduced,0
BC07,N,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.1,8.666666666666666,0.8666666666666667,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Artemisia campestris,Artemisia campestris,6,26,156,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Berteroa incana,Berteroa incana,30,41.333333333333336,1240,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Bromus mollis,Bromus hordeaceus,0.5,5.5,2.75,1,0,0,0,0,0,0,reduced,1
BC07,N,July,H,Digitaria sanguinalis,Digitaria sanguinalis,0.01,10,0.1,1,0,0,0,0,0,0,reduced,1
BC07,N,July,H,Echium vulgare,Echium vulgare,6,51,306,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Erodium cicutarium,Erodium cicutarium,0.1,4.5,0.45,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Festuca rubra,Festuca rubra,15,7.5,112.5,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Medicago minima,Medicago minima,0.3,9.333333333333334,2.8000000000000003,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Medicago sativa,Medicago sativa,2,23,46,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Plantago lanceolata,Plantago lanceolata,10,13.666666666666666,136.66666666666666,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Potentilla argentea,Potentilla argentea,0.5,9.666666666666666,4.833333333333333,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Sedum acre,Sedum acre,3,5.666666666666667,17,0,0,0,0,0,0,1,reduced,1
BC07,N,July,H,Setaria viridis,Setaria viridis,0.1,9.666666666666666,0.9666666666666667,0,0,0,0,0,0,1,reduced,1
BC07,N,July,H,Trifolium arvense,Trifolium arvense,45,20.666666666666668,930,0,0,0,1,1,0,0,reduced,1
BC07,N,July,H,Vicia lathyroides,Vicia lathyroides,0.1,3.3333333333333335,0.33333333333333337,1,0,0,0,0,0,0,reduced,1
BC07,S,July,H,Achillea millefolium,Achillea millefolium (aggr.),0.2,10,2,0,0,0,0,0,0,1,reduced,1
BC07,S,July,H,Arenaria serpyllifolia,Arenaria serpyllifolia,0.2,8.666666666666666,1.7333333333333334,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Artemisia campestris,Artemisia campestris,12,26,312,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Conyza canadensis,Erigeron canadensis,5,43,215,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Crepis capillaris,Crepis capillaris,0.1,14,1.4000000000000001,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Digitaria sanguinalis,Digitaria sanguinalis,0.01,10,0.1,1,0,0,0,0,0,0,reduced,1
BC07,S,July,H,Echium vulgare,Echium vulgare,2,51,102,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Festuca rubra,Festuca rubra,10,7.5,75,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Herniaria glabra,Herniaria glabra,5,1.3333333333333333,6.666666666666666,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Lamium purpureum,Lamium purpureum,0.01,1,0.01,1,0,0,0,0,0,0,reduced,1
BC07,S,July,H,Oenothera biennis,Oenothera biennis,6,45.666666666666664,274,0,0,0,1,0,0,0,reduced,1
BC07,S,July,H,Plantago lanceolata,Plantago lanceolata,4,13.666666666666666,54.666666666666664,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Potentilla argentea,Potentilla argentea,7,9.666666666666666,67.66666666666666,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Rumex acetosa,Rumex acetosa,2,16.666666666666668,33.333333333333336,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Sedum album,Sedum album,15,4.333333333333333,65,0,0,0,1,0,0,0,reduced,1
BC07,S,July,H,Setaria viridis,Setaria viridis,0.01,9.666666666666666,0.09666666666666666,0,0,0,0,0,0,1,reduced,1
BC07,S,July,H,Taraxacum,Taraxacum,2,5.5,11,0,0,0,1,0,0,0,reduced,1
BC07,S,July,H,Trifolium arvense,Trifolium arvense,50,20.666666666666668,1033.3333333333335,0,0,0,1,1,0,0,reduced,1
BC07,S,July,H,Trifolium dubium,Trifolium dubium,1,1,1,0,0,0,0,0,0,1,reduced,1
BC07,S,July,H,Vicia lathyroides,Vicia lathyroides,0.01,3.3333333333333335,0.03333333333333333,1,0,0,0,0,0,0,reduced,1
BC07,S,July,H,Vicia sativa,Vicia sativa,0.01,5,0.05,0,0,0,0,0,0,1,reduced,1
