PlotNo,MowFreq,MonthLabel,Subplot,Taxon,cover,Seedling,Juvenile,FlowerBud,Flowering,Fruiting,PostFruiting
BC12,reduced,September,NW,Carex muricata,0.5,0,0,0,0,0,0
BC12,reduced,September,NW,Cerastium,0.01,1,0,0,0,0,0
BC12,reduced,September,NW,Cerastium holosteoides,0.1,0,0,0,0,0,0
BC12,reduced,September,NW,Dactylis glomerata,15,0,0,0,0,0,0
BC12,reduced,September,NW,Daucus carota,0.1,0,0,0,1,0,0
BC12,reduced,September,NW,Erigeron annuus,0.5,0,0,0,0,0,0
BC12,reduced,September,NW,Festuca rubra,30,0,0,0,0,0,0
BC12,reduced,September,NW,Hypericum perforatum,3,0,0,0,0,0,0
BC12,reduced,September,NW,Leucanthemum vulgare,15,0,0,0,0,0,0
BC12,reduced,September,NW,Lolium perenne,2,0,0,0,0,0,0
BC12,reduced,September,NW,Plantago lanceolata,1,0,0,0,0,0,0
BC12,reduced,September,NW,Poa pratensis,1,0,0,0,0,0,0
BC12,reduced,September,NW,Taraxacum,7,0,0,0,0,0,0
BC12,reduced,September,NW,Trifolium pratensis,10,0,0,0,1,1,0
BC12,reduced,September,NW,Trifolium repens,5,0,0,0,1,1,0
BC12,reduced,September,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC12,reduced,September,NW,Vicia hirsuta,2,0,0,0,0,0,0
BC12,reduced,September,NW,Vicia sativa,5,0,0,0,0,0,0
BC12,reduced,September,SE,Achillea millefolium,1,0,0,0,0,0,0
BC12,reduced,September,SE,Agrostis capillaris,1,0,0,0,0,0,0
BC12,reduced,September,SE,Cerastium holosteoides,0.01,0,0,0,0,0,0
BC12,reduced,September,SE,Daucus carota,3,0,0,0,1,0,0
BC12,reduced,September,SE,Elymus repens,2,0,0,0,0,0,0
BC12,reduced,September,SE,Festuca rubra,25,0,0,0,0,0,0
BC12,reduced,September,SE,Lolium perenne,0.5,0,0,0,0,0,0
BC12,reduced,September,SE,Medicago lupulina,3,0,0,0,0,0,0
BC12,reduced,September,SE,Poa pratensis,2,0,0,0,0,0,0
BC12,reduced,September,SE,Taraxacum,8,0,0,0,0,0,0
BC12,reduced,September,SE,Trifolium pratensis,20,0,0,0,1,1,0
BC12,reduced,September,SE,Trifolium repens,8,0,0,0,1,1,0
BC12,reduced,September,SE,Vicia hirsuta,0.2,0,0,0,0,0,0
BC12,reduced,September,SE,Vicia sativa,7,0,0,0,0,0,0
BC13,regular,July,NW,Achillea millefolium,0.1,0,0,0,0,0,0
BC13,regular,July,NW,Agrostis capillaris,4,0,0,0,1,1,0
BC13,regular,July,NW,Festuca ovina,0.1,0,0,0,0,0,0
BC13,regular,July,NW,Festuca rubra,7,0,0,0,0,0,0
BC13,regular,July,NW,Hypochaeris radicata,4,0,0,1,0,0,0
BC13,regular,July,NW,Luzula campestris,14,0,0,0,0,0,0
BC13,regular,July,NW,Ornithopus perpusillus,0.05,1,0,0,0,0,0
BC13,regular,July,NW,Plantago lanceolata,6,0,0,0,1,1,0
BC13,regular,July,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC13,regular,July,NW,Rumex acetosa,4,0,0,0,0,0,0
BC13,regular,July,NW,Sedum acre,35,0,0,0,0,0,0
BC13,regular,July,NW,Taraxacum,0.1,1,0,0,0,0,0
BC13,regular,July,NW,Trifolium arvense,0.001,0,0,0,1,0,0
BC13,regular,July,NW,Trifolium dubium,1,1,0,0,0,0,0
BC13,regular,July,NW,Trifolium pratensis,1,0,0,0,0,0,0
BC13,regular,July,NW,Trifolium repens,0.1,0,0,0,0,0,0
BC13,regular,July,NW,Veronica arvensis,0.1,1,0,0,0,0,0
BC13,regular,July,NW,Vicia lathyroides,0.8,0,0,0,0,0,0
BC13,regular,July,NW,Vicia sativa,0.3,0,0,0,0,0,0
BC13,regular,July,SE,Achillea millefolium,0.5,0,0,0,0,0,0
BC13,regular,July,SE,Agrostis capillaris,15,0,0,0,1,1,0
BC13,regular,July,SE,Bellis perennis,3,0,0,0,0,0,0
BC13,regular,July,SE,Festuca ovina,1,0,0,0,0,0,0
BC13,regular,July,SE,Festuca rubra,5,0,0,0,0,0,0
BC13,regular,July,SE,Hypochaeris radicata,3,0,0,1,0,0,0
BC13,regular,July,SE,Lolium perenne,1,0,0,0,0,0,0
BC13,regular,July,SE,Luzula campestris,4,0,0,0,0,0,0
BC13,regular,July,SE,Plantago lanceolata,1,0,0,0,1,1,0
BC13,regular,July,SE,Poa pratensis,2,0,0,0,0,0,0
BC13,regular,July,SE,Rumex acetosa,0.7,0,0,0,0,0,0
BC13,regular,July,SE,Sedum acre,0.5,0,0,0,0,0,0
BC13,regular,July,SE,Trifolium dubium,2,1,0,0,0,0,0
BC13,regular,July,SE,Trifolium pratensis,1,0,0,0,0,0,0
BC13,regular,July,SE,Trifolium repens,1,0,0,0,0,0,0
BC13,regular,July,SE,Veronica arvensis,0.1,1,0,0,0,0,0
BC13,regular,July,SE,Vicia lathyroides,0.6,0,0,0,0,0,0
BC13,regular,July,SE,Vicia sativa,0.3,0,0,0,0,0,0
BC13,regular,March,NW,Achillea millefolium,0.1,0,0,0,0,0,0
BC13,regular,March,NW,Agrostis capillaris,1,0,0,0,0,0,0
BC13,regular,March,NW,Berteroa incana,0.01,0,0,0,0,0,0
BC13,regular,March,NW,Cerastium semidecandrum,0.01,0,0,0,1,0,0
BC13,regular,March,NW,Daucus carota,0.5,0,0,0,0,0,0
BC13,regular,March,NW,Festuca ovina,1,0,0,0,0,0,0
BC13,regular,March,NW,Festuca rubra,3,0,0,0,0,0,0
BC13,regular,March,NW,Hypochaeris radicata,2,0,0,0,0,0,0
BC13,regular,March,NW,Luzula campestris,5,0,0,0,1,0,0
BC13,regular,March,NW,Ornithopus perpusillus,0.5,0,0,0,0,0,0
BC13,regular,March,NW,Plantago lanceolata,0.5,0,0,0,0,0,0
BC13,regular,March,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC13,regular,March,NW,Rumex acetosa,1,0,0,0,0,0,0
BC13,regular,March,NW,Sedum acre,20,0,0,0,0,0,0
BC13,regular,March,NW,Trifolium dubium,1,0,0,0,0,0,0
BC13,regular,March,NW,Trifolium pratensis,0.5,0,0,0,0,0,0
BC13,regular,March,NW,Trifolium repens,1,0,0,0,0,0,0
BC13,regular,March,NW,Veronica arvensis,0.01,1,0,0,0,0,0
BC13,regular,March,NW,Veronica sublobata,0.01,0,0,0,1,0,0
BC13,regular,March,NW,Vicia lathyroides,7,0,0,0,1,0,0
BC13,regular,March,SE,Agrostis capillaris,1,0,0,0,0,0,0
BC13,regular,March,SE,Arenaria serpyllifolia,0.1,0,0,0,0,0,0
BC13,regular,March,SE,Bellis perennis,0.1,0,0,0,1,0,0
BC13,regular,March,SE,Cerastium semidecandrum,0.1,0,0,0,1,0,0
BC13,regular,March,SE,Festuca ovina,0.5,0,0,0,0,0,0
BC13,regular,March,SE,Festuca rubra,2,0,0,0,0,0,0
BC13,regular,March,SE,Hypochaeris radicata,1,0,0,0,0,0,0
BC13,regular,March,SE,Lolium perenne,0.1,0,0,0,0,0,0
BC13,regular,March,SE,Luzula campestris,5,0,0,0,1,0,0
BC13,regular,March,SE,Myosotis ramosissima,0.01,0,0,0,0,0,0
BC13,regular,March,SE,Sedum acre,0.1,0,0,0,0,0,0
BC13,regular,March,SE,Stellaria media,0.5,0,0,0,1,0,0
BC13,regular,March,SE,Trifolium dubium,1,0,0,0,0,0,0
BC13,regular,March,SE,Trifolium pratensis,2,0,0,0,0,0,0
BC13,regular,March,SE,Trifolium repens,17,0,0,0,0,0,0
BC13,regular,March,SE,Veronica arvensis,0.01,1,0,0,0,0,0
BC13,regular,March,SE,Veronica sublobata,0.01,0,0,0,1,0,0
BC13,regular,March,SE,Vicia lathyroides,2,0,0,0,1,0,0
BC13,regular,May,NW,Achillea millefolium,0.2,0,0,0,0,0,0
BC13,regular,May,NW,Agrostis capillaris,3,0,0,0,1,0,0
BC13,regular,May,NW,Arenaria serpyllifolia,0.1,0,0,0,1,1,0
BC13,regular,May,NW,Berteroa incana,0.1,0,0,0,0,0,0
BC13,regular,May,NW,Cerastium semidecandrum,0.1,0,0,0,0,1,0
BC13,regular,May,NW,Daucus carota,0.5,0,0,0,0,0,0
BC13,regular,May,NW,Festuca ovina,0.5,0,0,0,1,1,0
BC13,regular,May,NW,Festuca rubra,5,0,0,0,1,1,0
BC13,regular,May,NW,Hypochaeris radicata,5,0,0,1,0,0,0
BC13,regular,May,NW,Luzula campestris,17,0,0,0,0,1,0
BC13,regular,May,NW,Ornithopus perpusillus,3,0,0,0,1,1,0
BC13,regular,May,NW,Plantago lanceolata,4,0,0,0,1,0,0
BC13,regular,May,NW,Poa pratensis,1,0,0,0,1,1,0
BC13,regular,May,NW,Rumex acetosa,4,0,0,0,0,0,0
BC13,regular,May,NW,Sedum acre,25,0,0,1,0,0,0
BC13,regular,May,NW,Trifolium arvense,3,0,0,0,0,0,0
BC13,regular,May,NW,Trifolium campestre,2,0,0,0,1,0,0
BC13,regular,May,NW,Trifolium dubium,15,0,0,0,1,0,0
BC13,regular,May,NW,Trifolium pratensis,3,0,0,0,1,0,0
BC13,regular,May,NW,Trifolium repens,5,0,0,0,1,0,0
BC13,regular,May,NW,Veronica arvensis,0.1,0,0,0,1,1,0
BC13,regular,May,NW,Vicia lathyroides,2,0,0,0,0,1,0
BC13,regular,May,NW,Vicia sativa,2,0,0,0,0,1,0
BC13,regular,May,SE,Achillea millefolium,1,0,0,0,0,0,0
BC13,regular,May,SE,Agrostis capillaris,15,0,0,0,1,0,0
BC13,regular,May,SE,Arenaria serpyllifolia,0.3,0,0,0,1,1,0
BC13,regular,May,SE,Bellis perennis,3,0,0,0,0,0,0
BC13,regular,May,SE,Cerastium semidecandrum,0.8,0,0,0,0,1,0
BC13,regular,May,SE,Festuca ovina,1,0,0,0,1,1,0
BC13,regular,May,SE,Festuca rubra,8,0,0,0,1,1,0
BC13,regular,May,SE,Hypochaeris radicata,3,0,0,1,0,0,0
BC13,regular,May,SE,Lolium perenne,0.5,0,0,0,0,0,0
BC13,regular,May,SE,Luzula campestris,5,0,0,0,0,1,0
BC13,regular,May,SE,Myosotis ramosissima,0.5,0,0,0,0,0,0
BC13,regular,May,SE,Plantago lanceolata,2,0,0,0,1,0,0
BC13,regular,May,SE,Poa pratensis,0.5,0,0,0,1,1,0
BC13,regular,May,SE,Sedum acre,2,0,0,1,0,0,0
BC13,regular,May,SE,Trifolium campestre,1,0,0,0,1,0,0
BC13,regular,May,SE,Trifolium dubium,2,0,0,0,1,0,0
BC13,regular,May,SE,Trifolium pratensis,5,0,0,0,1,0,0
BC13,regular,May,SE,Trifolium repens,20,0,0,0,1,0,0
BC13,regular,May,SE,Veronica arvensis,0.2,0,0,0,1,1,0
BC13,regular,May,SE,Vicia lathyroides,3,0,0,0,0,1,0
BC13,regular,May,SE,Vicia sativa,3,0,0,0,0,1,0
BC13,regular,September,NW,Achillea millefolium,1,0,0,0,0,0,0
BC13,regular,September,NW,Agrostis capillaris,15,0,0,0,0,0,0
BC13,regular,September,NW,Arenaria serpyllifolia,0.8,1,0,0,0,0,0
BC13,regular,September,NW,Cerastium semidecandrum,0.5,2,0,0,0,0,0
BC13,regular,September,NW,Festuca ovina,1,0,0,0,0,0,0
BC13,regular,September,NW,Festuca rubra,5,0,0,0,0,0,0
BC13,regular,September,NW,Hypochaeris radicata,8,0,0,0,0,0,0
BC13,regular,September,NW,Luzula campestris,20,0,0,0,0,0,0
BC13,regular,September,NW,Medicago lupulina,0.1,0,0,0,0,0,0
BC13,regular,September,NW,Ornithopus perpusillus,1,1,0,0,0,0,0
BC13,regular,September,NW,Plantago lanceolata,5,0,0,0,0,0,0
BC13,regular,September,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC13,regular,September,NW,Rumex acetosa,2,0,0,0,0,0,0
BC13,regular,September,NW,Sedum acre,30,0,0,0,0,1,0
BC13,regular,September,NW,Stellaria media,0.1,1,0,0,0,0,0
BC13,regular,September,NW,Trifolium campestre,2,1,0,0,0,0,0
BC13,regular,September,NW,Trifolium dubium,3,0,0,0,0,0,0
BC13,regular,September,NW,Trifolium pratensis,1,0,0,0,1,1,0
BC13,regular,September,NW,Trifolium repens,0.5,0,0,0,0,0,0
BC13,regular,September,NW,Vicia lathyroides,3,0,0,0,0,0,0
BC13,regular,September,NW,Vicia sativa,0.5,0,0,0,0,0,0
BC13,regular,September,SE,Achillea millefolium,1,0,0,0,0,0,0
BC13,regular,September,SE,Agrostis capillaris,15,0,0,0,0,0,0
BC13,regular,September,SE,Arabidopsis thaliana,0.1,0,0,0,0,0,0
BC13,regular,September,SE,Arenaria serpyllifolia,0.5,1,0,0,0,0,0
BC13,regular,September,SE,Bellis perennis,5,0,0,0,1,0,0
BC13,regular,September,SE,Cerastium semidecandrum,0.1,2,0,0,0,0,0
BC13,regular,September,SE,Festuca ovina,1,0,0,0,0,0,0
BC13,regular,September,SE,Festuca rubra,5,0,0,0,0,0,0
BC13,regular,September,SE,Hypochaeris radicata,6,0,0,0,0,0,0
BC13,regular,September,SE,Lolium perenne,0.1,0,0,0,0,0,0
BC13,regular,September,SE,Luzula campestris,6,0,0,0,0,0,0
BC13,regular,September,SE,Medicago lupulina,0.1,0,0,0,0,0,0
BC13,regular,September,SE,Plantago lanceolata,2,0,0,0,0,0,0
BC13,regular,September,SE,Poa pratensis,2,0,0,0,0,0,0
BC13,regular,September,SE,Rumex acetosa,0.5,0,0,0,0,0,0
BC13,regular,September,SE,Sedum acre,1,0,0,0,0,1,0
BC13,regular,September,SE,Stellaria media,0.5,1,0,0,0,0,0
BC13,regular,September,SE,Trifolium campestre,1,1,0,0,0,0,0
BC13,regular,September,SE,Trifolium dubium,2,0,0,0,0,0,0
BC13,regular,September,SE,Trifolium pratensis,1,0,0,0,1,1,0
BC13,regular,September,SE,Trifolium repens,3,0,0,0,0,0,0
BC13,regular,September,SE,Veronica arvensis,0.1,1,0,0,0,0,0
BC13,regular,September,SE,Vicia lathyroides,4,0,0,0,0,0,0
BC13,regular,September,SE,Vicia sativa,1,0,0,0,0,0,0
BC14,regular,July,NW,Agrostis capillaris,4,0,0,0,0,0,0
BC14,regular,July,NW,Bellis perennis,2,0,0,0,1,0,0
BC14,regular,July,NW,Carex caryophyllea,1,0,0,0,0,0,0
BC14,regular,July,NW,Festuca rubra,15,0,0,0,0,0,0
BC14,regular,July,NW,Geranium molle,0.1,1,0,0,0,0,0
BC14,regular,July,NW,Lolium perenne,0.1,0,0,0,0,0,0
BC14,regular,July,NW,Luzula campestris,2,0,0,0,0,0,0
BC14,regular,July,NW,Medicago lupulina,1,0,0,0,1,0,0
BC14,regular,July,NW,Plantago lanceolata,12,0,0,0,1,1,0
BC14,regular,July,NW,Poa pratensis,15,0,0,0,0,0,0
BC14,regular,July,NW,Taraxacum,0.2,0,0,0,0,0,0
BC14,regular,July,NW,Trifolium dubium,0.7,1,0,0,0,0,0
BC14,regular,July,NW,Trifolium pratensis,3,0,0,0,1,1,0
BC14,regular,July,NW,Trifolium repens,0.5,0,0,0,1,0,0
BC14,regular,July,NW,Vicia lathyroides,0.01,1,0,0,0,0,0
BC14,regular,July,NW,Vicia sativa,0.1,0,0,0,0,0,0
BC14,regular,July,SE,Acer seedling,0.01,1,0,0,0,0,0
BC14,regular,July,SE,Agrostis capillaris,2,0,0,0,0,0,0
BC14,regular,July,SE,Bellis perennis,1,0,0,0,1,0,0
BC14,regular,July,SE,Bromus sterilis,0.01,0,0,0,0,0,0
BC14,regular,July,SE,Cerastium holosteoides,0.2,0,0,0,0,0,0
BC14,regular,July,SE,Festuca arundinacea,0.5,0,0,0,0,0,0
BC14,regular,July,SE,Festuca rubra,7,0,0,0,0,0,0
BC14,regular,July,SE,Hypochaeris radicata,1,0,0,0,1,0,0
BC14,regular,July,SE,Luzula campestris,0.5,0,0,0,0,0,0
BC14,regular,July,SE,Plantago lanceolata,4,0,0,0,1,1,0
BC14,regular,July,SE,Poa pratensis,0.5,0,0,0,0,0,0
BC14,regular,July,SE,Potentilla reptans,5,0,0,0,0,1,0
BC14,regular,July,SE,Taraxacum,0.8,0,0,0,0,0,0
BC14,regular,July,SE,Trifolium dubium,0.01,1,0,0,0,0,0
BC14,regular,July,SE,Trifolium pratensis,8,0,0,0,1,1,0
BC14,regular,July,SE,Trifolium repens,8,0,0,0,1,0,0
BC14,regular,July,SE,Veronica arvensis,0.1,0,0,0,0,0,0
BC14,regular,July,SE,Vicia lathyroides,0.01,1,0,0,0,0,0
BC14,regular,July,SE,Vicia sativa,0.01,0,0,0,0,0,0
BC14,regular,March,NW,Acer seedling,0.001,1,0,0,0,0,0
BC14,regular,March,NW,Agrostis capillaris,0.1,0,0,0,0,0,0
BC14,regular,March,NW,Arenaria serpyllifolia,0.01,1,0,0,0,0,0
BC14,regular,March,NW,Bellis perennis,0.6,0,0,0,0,0,0
BC14,regular,March,NW,Cerastium glomeratum,0.5,0,0,0,0,0,0
BC14,regular,March,NW,Corydalis,1,0,0,0,1,0,0
BC14,regular,March,NW,Festuca rubra,20,0,0,0,0,0,0
BC14,regular,March,NW,Geranium molle,0.01,0,0,0,0,0,0
BC14,regular,March,NW,Luzula campestris,2,0,0,0,1,0,0
BC14,regular,March,NW,Plantago lanceolata,3,0,0,0,0,0,0
BC14,regular,March,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC14,regular,March,NW,Scilla siberica,0.1,0,0,0,1,0,0
BC14,regular,March,NW,Trifolium dubium,4,0,0,0,0,0,0
BC14,regular,March,NW,Trifolium pratensis,8,0,0,0,0,0,0
BC14,regular,March,NW,Trifolium repens,0.001,0,0,0,0,0,0
BC14,regular,March,NW,Veronica arvensis,0.001,1,0,0,0,0,0
BC14,regular,March,NW,Veronica sublobata,0.01,0,0,0,1,0,0
BC14,regular,March,NW,Vicia lathyroides,1,0,0,0,0,0,0
BC14,regular,March,SE,Acer seedling,0.001,1,0,0,0,0,0
BC14,regular,March,SE,Agrostis capillaris,0.1,0,0,0,0,0,0
BC14,regular,March,SE,Arenaria serpyllifolia,0.001,1,0,0,0,0,0
BC14,regular,March,SE,Bellis perennis,0.2,0,0,0,0,0,0
BC14,regular,March,SE,Bromus sterilis,0.01,0,0,0,0,0,0
BC14,regular,March,SE,Cerastium glomeratum,0.1,0,0,0,0,0,0
BC14,regular,March,SE,Corydalis,0.1,0,0,0,1,0,0
BC14,regular,March,SE,Crocus,0.001,0,0,0,0,0,0
BC14,regular,March,SE,Elymus repens,0.1,0,0,0,0,0,0
BC14,regular,March,SE,Festuca rubra,7,0,0,0,0,0,0
BC14,regular,March,SE,Geranium molle,0.001,0,0,0,0,0,0
BC14,regular,March,SE,Luzula campestris,2,0,0,0,1,0,0
BC14,regular,March,SE,Plantago lanceolata,1,0,0,0,0,0,0
BC14,regular,March,SE,Poa pratensis,0.2,0,0,0,0,0,0
BC14,regular,March,SE,Potentilla reptans,0.1,0,0,0,0,0,0
BC14,regular,March,SE,Scilla siberica,0.1,0,0,0,1,0,0
BC14,regular,March,SE,Taraxacum,0.1,0,0,0,0,0,0
BC14,regular,March,SE,Trifolium dubium,0.01,0,0,0,0,0,0
BC14,regular,March,SE,Trifolium pratensis,6,0,0,0,0,0,0
BC14,regular,March,SE,Trifolium repens,3,0,0,0,0,0,0
BC14,regular,March,SE,Veronica arvensis,0.001,1,0,0,0,0,0
BC14,regular,March,SE,Vicia lathyroides,0.5,0,0,0,0,0,0
BC14,regular,May,NW,Acer seedling,0.2,1,0,0,0,0,0
BC14,regular,May,NW,Agrostis capillaris,2,0,0,0,1,0,0
BC14,regular,May,NW,Arenaria serpyllifolia,0.1,0,0,0,0,0,0
BC14,regular,May,NW,Bellis perennis,3,0,0,0,1,0,0
BC14,regular,May,NW,Carex caryophyllea,0.1,0,0,0,0,0,0
BC14,regular,May,NW,Cerastium glomeratum,1,0,0,0,0,0,0
BC14,regular,May,NW,Festuca rubra,20,0,0,0,1,0,0
BC14,regular,May,NW,Hypochaeris radicata,0.5,0,0,0,0,0,0
BC14,regular,May,NW,Lolium perenne,1,0,0,0,0,0,0
BC14,regular,May,NW,Luzula campestris,3,0,0,0,0,1,0
BC14,regular,May,NW,Medicago lupulina,1,0,0,0,0,0,0
BC14,regular,May,NW,Plantago lanceolata,7,0,0,0,1,1,0
BC14,regular,May,NW,Poa pratensis,2,0,0,0,1,0,0
BC14,regular,May,NW,Taraxacum,0.1,0,0,0,0,0,0
BC14,regular,May,NW,Trifolium campestre,5,0,0,0,0,0,0
BC14,regular,May,NW,Trifolium dubium,20,0,0,0,1,0,0
BC14,regular,May,NW,Trifolium pratensis,15,0,0,0,1,0,0
BC14,regular,May,NW,Trifolium repens,2,0,0,0,1,0,0
BC14,regular,May,NW,Veronica arvensis,0.1,0,0,0,0,1,0
BC14,regular,May,NW,Vicia lathyroides,0.5,0,0,0,0,1,0
BC14,regular,May,NW,Vicia sativa,5,0,0,0,1,1,0
BC14,regular,May,SE,Acer seedling,0.2,1,0,0,0,0,0
BC14,regular,May,SE,Agrostis capillaris,0.5,0,0,0,1,0,0
BC14,regular,May,SE,Bellis perennis,1,0,0,0,1,0,0
BC14,regular,May,SE,Bromus sterilis,0.1,0,0,0,1,0,0
BC14,regular,May,SE,Cerastium glomeratum,0.1,0,0,0,0,0,0
BC14,regular,May,SE,Cerastium holosteoides,0.5,0,0,0,1,1,0
BC14,regular,May,SE,Festuca arundinacea,0.5,0,0,0,0,0,0
BC14,regular,May,SE,Festuca rubra,15,0,0,0,1,0,0
BC14,regular,May,SE,Geranium molle,0.5,0,0,0,1,0,0
BC14,regular,May,SE,Hypochaeris radicata,0.3,0,0,0,0,0,0
BC14,regular,May,SE,Luzula campestris,2,0,0,0,0,1,0
BC14,regular,May,SE,Plantago lanceolata,4,0,0,0,1,1,0
BC14,regular,May,SE,Poa pratensis,2,0,0,0,1,0,0
BC14,regular,May,SE,Potentilla reptans,5,0,0,0,0,0,0
BC14,regular,May,SE,Taraxacum,0.1,0,0,0,0,0,0
BC14,regular,May,SE,Trifolium dubium,1,0,0,0,1,0,0
BC14,regular,May,SE,Trifolium pratensis,15,0,0,0,1,0,0
BC14,regular,May,SE,Trifolium repens,10,0,0,0,1,0,0
BC14,regular,May,SE,Veronica arvensis,0.1,0,0,0,0,1,0
BC14,regular,May,SE,Vicia lathyroides,0.1,0,0,0,0,1,0
BC14,regular,May,SE,Vicia sativa,3,0,0,0,1,1,0
BC14,regular,September,NW,Agrostis capillaris,2,0,0,0,0,0,0
BC14,regular,September,NW,Arenaria serpyllifolia,0.1,1,0,0,0,0,0
BC14,regular,September,NW,Bellis perennis,2,0,0,0,0,0,0
BC14,regular,September,NW,Carex caryophyllea,1,0,0,0,0,0,0
BC14,regular,September,NW,Festuca rubra,20,0,0,0,0,0,0
BC14,regular,September,NW,Geranium molle,0.5,0,0,0,0,0,0
BC14,regular,September,NW,Lolium perenne,0.5,0,0,0,0,0,0
BC14,regular,September,NW,Luzula campestris,2,0,0,0,0,0,0
BC14,regular,September,NW,Medicago lupulina,2,0,0,0,0,0,0
BC14,regular,September,NW,Plantago lanceolata,17,0,0,0,0,1,0
BC14,regular,September,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC14,regular,September,NW,Trifolium campestre,1,0,0,0,0,0,0
BC14,regular,September,NW,Trifolium dubium,3,0,0,0,0,0,0
BC14,regular,September,NW,Trifolium pratensis,7,0,0,0,1,1,0
BC14,regular,September,NW,Trifolium repens,1,0,0,0,0,0,0
BC14,regular,September,NW,Vicia lathyroides,1,0,0,0,0,0,0
BC14,regular,September,NW,Vicia sativa,0.5,0,0,0,0,0,0
BC14,regular,September,SE,Agrostis capillaris,1,0,0,0,0,0,0
BC14,regular,September,SE,Bellis perennis,2,0,0,0,0,0,0
BC14,regular,September,SE,Cerastium glomeratum,0.01,1,0,0,0,0,0
BC14,regular,September,SE,Cerastium holosteoides,0.2,0,0,0,0,1,0
BC14,regular,September,SE,Festuca arundinacea,0.5,0,0,0,0,0,0
BC14,regular,September,SE,Festuca rubra,5,0,0,0,0,0,0
BC14,regular,September,SE,Hypochaeris radicata,4,0,0,0,1,1,0
BC14,regular,September,SE,Leontodon autumnalis,1,0,0,0,0,0,0
BC14,regular,September,SE,Luzula campestris,1,0,0,0,0,0,0
BC14,regular,September,SE,Plantago lanceolata,6,0,0,0,0,1,0
BC14,regular,September,SE,Poa pratensis,3,0,0,0,0,0,0
BC14,regular,September,SE,Potentilla reptans,6,0,0,0,0,0,0
BC14,regular,September,SE,Taraxacum,1,0,0,0,0,0,0
BC14,regular,September,SE,Trifolium dubium,0.1,0,0,0,0,0,0
BC14,regular,September,SE,Trifolium pratensis,20,0,0,0,1,1,0
BC14,regular,September,SE,Trifolium repens,7,0,0,0,0,0,0
BC14,regular,September,SE,Vicia lathyroides,0.01,0,0,0,0,0,0
BC14,regular,September,SE,Vicia sativa,0.01,0,0,0,0,0,0
BC15,reduced,July,NW,Achillea millefolium,2,0,0,0,1,0,0
BC15,reduced,July,NW,Agrostis capillaris,8,0,0,0,1,1,0
BC15,reduced,July,NW,Arenaria serpyllifolia,0.01,0,0,0,1,1,0
BC15,reduced,July,NW,Crepis capillaris,0.1,1,0,0,0,0,0
BC15,reduced,July,NW,Festuca arundinacea,1,0,0,0,0,0,0
BC15,reduced,July,NW,Festuca rubra,15,0,0,0,1,0,0
BC15,reduced,July,NW,Geranium molle,2,0,0,0,0,0,0
BC15,reduced,July,NW,Luzula campestris,0.1,0,0,0,0,0,0
BC15,reduced,July,NW,Medicago lupulina,1,0,0,0,1,0,0
BC15,reduced,July,NW,Plantago lanceolata,40,0,0,0,1,1,0
BC15,reduced,July,NW,Poa pratensis,0.5,0,0,0,0,0,0
BC15,reduced,July,NW,Rumex acetosa,4,0,0,0,1,0,0
BC15,reduced,July,NW,Trifolium dubium,0.2,0,0,0,1,0,0
BC15,reduced,July,NW,Trifolium pratensis,7,0,0,0,1,0,0
BC15,reduced,July,NW,Vicia lathyroides,0.01,1,0,0,0,0,0
BC15,reduced,July,SE,Achillea millefolium,20,0,0,0,1,0,0
BC15,reduced,July,SE,Agrostis capillaris,8,0,0,0,1,1,0
BC15,reduced,July,SE,Arenaria serpyllifolia,7,0,0,0,1,1,0
BC15,reduced,July,SE,Bellis perennis,1,0,0,0,1,0,0
BC15,reduced,July,SE,Carex hirta,0.3,0,0,0,0,0,0
BC15,reduced,July,SE,Crepis capillaris,0.1,1,0,0,0,0,0
BC15,reduced,July,SE,Festuca arundinacea,0.1,0,0,0,0,0,0
BC15,reduced,July,SE,Festuca rubra,10,0,0,0,1,0,0
BC15,reduced,July,SE,Geranium molle,0.3,0,0,0,0,0,0
BC15,reduced,July,SE,Hypochaeris radicata,0.01,1,0,0,0,0,0
BC15,reduced,July,SE,Luzula campestris,2,0,0,0,0,0,0
BC15,reduced,July,SE,Plantago lanceolata,20,0,0,0,1,1,0
BC15,reduced,July,SE,Poa pratensis,0.1,0,0,0,0,0,0
BC15,reduced,July,SE,Trifolium dubium,1,0,0,0,1,0,0
BC15,reduced,July,SE,Trifolium pratensis,20,0,0,0,1,0,0
BC15,reduced,July,SE,Trifolium repens,3,0,0,0,0,0,0
BC15,reduced,July,SE,Veronica arvensis,1,1,0,0,0,0,0
BC15,reduced,March,NW,Achillea millefolium,0.5,0,0,0,0,0,0
BC15,reduced,March,NW,Agrostis capillaris,3,0,0,0,0,0,0
BC15,reduced,March,NW,Arenaria serpyllifolia,2,0,0,0,0,0,0
BC15,reduced,March,NW,Cardamine hirsuta,0.01,0,0,0,1,0,0
BC15,reduced,March,NW,Cerastium semidecandrum,0.5,0,0,0,1,0,0
BC15,reduced,March,NW,Festuca arundinacea,2,0,0,0,0,0,0
